Average_Annual_Salary,Jobs_Openings,Future_Jobs_Openings,Remote_jobs,Job_Automation_Risk
128828.0541,9812.954225,5241.49366,13.33520165,52.446
119984.5432,7478.221214,6867.014014,-19.02230152,57.1571
120549.9545,2013.892504,1595.574725,85.68049664,50.1858
146239.0073,8897.356666,2519.574464,28.11492076,46.0441
114809.5737,3571.254333,7592.229671,-0.131046887,52.4112
101342.9872,3858.111114,-580.638079,85.16589351,52.623
119656.062,6755.054637,6672.392294,34.83780253,47.2658
120502.3612,289.3583129,7414.391852,62.61070123,56.6922
46995.61696,10138.84484,2505.576182,69.0956658,48.6697
86090.05542,8339.550036,6068.650306,47.25212764,55.1309
57077.73472,3607.065981,3199.833746,50.77435457,48.6767
75464.11714,595.0539871,8530.860069,73.91065516,41.2205
128093.6726,4666.554397,6466.837999,79.92355984,41.9878
79484.31247,4.920887061,419.2729263,22.23091053,53.0739
61783.80804,5085.454614,2397.219483,52.52702817,41.9551
65205.74423,6416.205567,512.1638373,41.10130998,53.8333
90859.45085,7156.784853,3759.263408,32.76772261,50.678
75367.19862,4143.242402,3093.090912,60.47101486,40.5059
177764.1852,10104.13124,7955.675308,32.98441941,39.278
38513.48423,7113.126454,6023.202929,88.91122795,41.3873
87351.17056,6779.405648,1412.218057,78.14654939,44.4428
109386.0888,3290.378293,9890.466457,26.34425807,38.8383
83422.18779,10803.53684,5004.456607,0.836881922,30.7167
78380.31485,2727.936265,7600.008312,40.40461021,45.9932
88085.35393,2025.783676,8908.241416,81.37664934,52.3288
90227.60606,5833.330003,6369.392761,40.34030411,64.0109
111708.8383,8600.659117,3026.010315,31.73631323,54.9469
47136.76745,6500.897061,5705.688016,94.70040771,54.2285
102893.4997,5587.784545,7798.703815,69.49316767,47.3461
76647.17625,6922.250006,8523.189496,98.01908502,41.7404
79356.69861,5136.068784,1115.607719,30.32408766,39.7715
75646.33916,5759.910289,7263.291652,32.65587557,33.8035
128221.1772,3421.868858,8376.866291,56.17625801,59.9296
106858.7072,-17.53218291,6132.906987,43.16339206,56.2213
50618.55319,5728.338881,7050.238192,32.13212593,45.4518
130674.2337,606.2439287,9364.686165,77.61524005,54.2171
135711.3329,6155.729469,1761.043377,21.26083339,61.0806
47285.39801,7597.4391,6757.283003,-12.1229612,53.1698
82802.54736,8621.425073,7564.276784,58.60370599,50.2605
106836.887,1342.933248,7729.001884,39.12832946,50.1023
93388.40444,6725.600694,154.3186425,69.08157388,44.9961
86259.793,11123.24205,2310.006423,51.87962149,52.1435
141299.1045,6826.520466,4262.585242,31.59050488,42.9399
68017.47445,2620.570731,3214.67543,22.56770845,48.7359
105765.6859,922.2947226,3960.488625,32.09761118,39.8736
91193.48012,740.8868559,9051.68684,76.94377523,42.0699
84991.36063,6098.50734,-1553.833479,65.69729648,43.9587
100966.5747,-489.912133,8925.082485,56.88724446,55.4276
58907.13159,-5009.146921,4447.697383,36.23322773,52.5195
92251.94008,7175.41859,5671.070567,44.69536503,42.3119
68055.27938,-1552.014686,7734.692164,87.06592824,41.0781
36696.15515,7855.18384,8996.940119,72.55269578,47.5992
8039.272642,6503.500659,4175.712845,68.36895742,56.3325
108478.8437,8322.059567,4452.339902,51.84188922,45.8647
106207.1561,7329.523509,4256.231455,75.62777891,37.6095
191834.9349,4795.965765,3865.669564,91.54167629,45.7708
109559.1437,11329.01891,3223.442678,16.22770275,48.367
48467.94618,1179.304295,8191.67783,56.57240705,43.66
51911.25778,3858.523419,-7.502700701,37.65076591,48.0903
50359.61556,6229.657207,5168.290092,92.7524591,51.7885
79257.39274,3313.431099,9295.93019,89.24011815,50.6301
85600.91427,3646.183653,1985.113195,75.50912808,56.1803
86429.48354,9998.138771,6936.059884,60.00075307,60.8545
71775.11554,3948.799126,9233.81213,68.41552359,58.2017
6012.071224,3053.242241,3805.37054,58.31261571,48.6224
16724.61875,7993.485478,9337.003601,55.14800542,44.6205
167541.8008,307.2632781,3470.228994,28.51058716,39.8035
132699.2124,6010.158655,6020.173708,66.62638433,42.7938
117520.8764,8770.706908,-411.4729595,-13.30414491,44.4917
159788.9261,-802.5464038,2598.295198,57.64457432,41.8216
81008.54753,5335.294806,8827.948955,43.11576725,49.6683
37742.32388,5080.502248,1282.106792,75.57522363,46.8614
106039.6518,5488.565843,2888.000144,34.31968401,35.8076
116219.2756,8540.841304,6874.135243,71.41463037,50.6718
64508.16351,7603.264529,6078.733152,83.88051874,56.0136
93492.1621,9696.136992,3962.084165,87.76931233,57.843
84758.58419,1342.951075,921.513995,21.36900756,53.3315
46448.9647,5949.088236,6004.628272,77.50734864,61.3703
131765.7672,5075.467568,3269.390942,36.60748532,43.8065
111585.0292,5380.86174,2142.168786,52.39756676,42.232
124655.2215,7155.476084,7144.118734,8.325674809,45.4886
104027.7375,11036.28186,6344.632557,54.59035042,46.8552
98536.04782,53.1370013,998.7162614,69.57940067,44.208
100713.8797,4534.633185,7659.51609,68.51370149,48.2278
85888.74406,8019.815475,10574.83218,41.40334072,52.3822
95846.40778,4416.249958,6027.232123,77.74874121,39.0611
180892.5954,4585.553639,5829.370378,84.82067087,42.2466
82049.27951,6626.042481,3536.766592,7.712496722,62.2118
129526.1171,3669.071825,2067.55228,101.9840085,53.1111
154355.7193,3072.877524,238.5163759,38.2798915,60.151
117215.7762,10864.66999,212.9050122,-10.61886207,54.1205
103927.6661,7580.918429,8090.450909,51.2138461,49.5016
68189.41183,9145.859011,1827.768576,83.56735603,54.8229
98880.03617,3850.97953,2434.146637,55.63079054,65.0179
50211.78566,2667.752922,11747.39038,75.45919644,46.5703
113302.2501,6591.404663,6562.681241,43.14622939,38.3444
61356.51149,1840.157435,10390.06592,50.82141385,42.985
60083.54183,5075.421041,7836.734137,61.97766731,51.541
108105.092,1164.478925,5782.475635,19.54139142,57.87
70463.14157,9643.562908,6904.086162,27.67825185,55.5133
94331.09865,2623.114459,2195.735268,61.15711134,58.2814
155493.8329,11312.87255,5918.314452,74.13231208,57.603
103854.4749,7106.529583,6680.893908,72.79746962,39.9397
40647.77649,6059.438763,9673.169335,8.321226852,32.7786
131388.3952,3120.686721,6178.722627,90.08816794,55.8923
76305.44904,4966.195969,3815.944642,63.56229233,45.8413
85098.86305,1767.967037,4955.63123,40.59328737,46.1676
75059.54917,1882.549112,5695.479293,16.44985719,53.106
43263.61513,2656.985022,2445.199415,36.41251081,44.0557
92287.49841,1264.379017,1289.627691,75.02311702,44.7094
55781.0215,2198.72983,6458.028768,31.69761769,58.87
121601.4243,9821.478092,3967.316369,1.945781452,41.3871
86004.60748,245.7355277,8482.544701,92.4182829,36.8097
88814.68986,8207.07818,7270.923725,73.04693319,51.5529
107962.4839,7488.071242,7244.000921,26.69767251,39.0217
40277.00852,9298.807595,7354.571014,60.64066092,48.3166
74668.76542,2613.667261,8190.433941,13.79812113,44.6989
85815.05302,5332.924571,4049.613605,6.102429764,46.0428
118562.8335,2001.163638,1312.329135,23.36118755,47.4464
68552.76586,5070.36929,7868.93426,90.75949379,53.5348
90299.37171,7953.529434,9449.638588,19.1860642,48.9158
85282.56735,6180.212543,10343.68258,67.0667966,52.0512
169810.9146,1203.869451,7239.37115,39.57830788,43.2487
118106.043,4372.895408,1136.339168,6.13865468,47.6826
90347.36883,7469.611596,9059.651236,36.00480763,46.9129
109253.331,10332.71794,-103.3209473,37.27721299,48.2069
95422.19724,6053.206908,898.2438516,46.60864117,48.0327
77181.09836,7659.487808,1474.899287,-15.50741086,50.3342
126791.5226,5380.237473,7262.523233,79.56302988,49.5167
154045.0437,3578.623633,4591.295447,81.30506641,52.6735
128012.2654,4058.718131,7493.17688,88.59321128,48.6785
75392.70037,9833.219533,8550.239308,106.2820461,37.9426
-4172.681483,-1060.449708,4605.630245,11.81223846,46.065
64100.57944,3522.456258,9064.9032,0.080432935,49.9906
33604.50425,2787.556454,7443.834841,76.0749298,61.4252
123228.1392,5663.178771,8437.62335,36.22361145,46.8226
87837.14059,-75.61638253,2319.095376,10.52542624,45.2408
112597.4915,5141.824254,6897.602099,40.94675384,46.8996
59313.07169,2649.111288,5828.798265,79.78591787,62.8854
88934.79529,3235.025419,1926.598291,96.4585699,53.7297
74023.02244,5418.817337,8120.605111,27.45754548,47.5965
53313.40737,8395.227545,1978.132536,42.77548659,42.522
95058.0305,794.5953165,7564.838986,19.42838044,55.9036
78888.82339,3438.249789,386.1619485,47.17513464,58.4013
53173.08147,3048.236778,2501.383899,45.27483491,51.673
64093.56721,8927.369282,7603.150556,63.64656592,52.8668
115743.2679,1782.622788,2342.532795,41.71067825,44.9496
52097.37458,4106.576853,2213.47048,46.3283744,51.289
111756.5252,4343.661645,4417.170492,72.50913853,45.4625
153595.3035,7881.105442,3587.924842,13.75917028,50.0905
90133.47473,6390.332037,9548.741343,44.12602448,40.4891
49152.67293,7237.154696,1975.271789,9.584872079,37.7114
135868.9376,863.3826298,8921.999414,42.96505237,38.2246
112375.0156,111.7297728,2677.032337,18.7362837,49.2712
38486.15809,4125.696968,5637.012849,123.5858991,46.6806
83055.35926,898.2102906,6496.902482,30.46655518,51.911
96480.44812,9765.806357,8577.464915,77.04158243,49.3121
63521.64595,1180.462019,-1363.509768,70.87572941,40.6607
86121.78347,2386.905613,9100.8896,10.77593331,44.5752
106306.9549,6339.31054,8052.532955,45.52455597,38.6912
39569.03434,7475.481942,5818.858549,40.32328695,51.0007
62098.7475,467.399587,8042.132795,96.79570289,47.8425
35229.48276,5964.395506,8582.785244,29.72676034,56.2122
82593.37022,10564.31673,2407.748201,19.77276606,47.9915
124692.5565,7827.063346,2285.745408,-0.529171356,55.5555
78592.81866,4518.352913,5807.839144,66.0450359,36.5058
106819.3374,6812.099805,8157.773197,31.92692157,45.3114
118086.5512,5906.174702,4574.725411,69.03931816,41.6311
104598.4267,5480.673991,1367.824188,37.85564988,34.2915
110824.5352,4723.02889,2350.636056,92.47387902,42.6293
36267.18152,6154.520243,3632.254216,62.05326289,59.4356
93906.41165,10001.04515,3192.310124,0.216459366,54.8096
67002.8893,8504.432368,6977.251228,-4.869832919,47.4244
89427.49464,6693.004232,6946.261058,19.09274515,41.901
40987.19415,-2814.443413,1935.372619,40.31095356,46.8928
97896.0164,7681.139739,7515.150406,44.01940005,51.0132
96613.76779,4605.774651,8282.376559,16.88276176,40.9744
93188.96919,6851.495406,3609.671057,69.16633087,31.1607
95319.17476,5835.945319,3073.567095,62.9069058,47.6029
120898.3853,9942.761296,6959.526632,-7.007821514,57.3382
52871.67152,9970.661337,3209.148534,34.9565592,31.9731
79544.40801,5880.774816,9120.437356,35.12594567,45.2353
65563.87259,9572.291045,3512.871799,69.358636,45.1676
127093.9839,9204.511776,9005.459832,59.00007518,44.7769
25599.56046,6154.760156,9152.083392,70.57193555,47.4976
119736.1625,1879.603813,10050.34705,-22.89002199,53.4385
90648.6858,3497.44554,3214.11101,75.84532145,40.6227
81660.06512,5664.678639,2255.133904,17.11450811,49.0175
83171.19811,8409.708026,502.8023549,19.14369216,60.365
8664.675902,3443.592623,5295.41785,-11.55214306,54.4192
89097.64079,3874.749622,1626.540229,92.93599604,56.2407
66864.64544,5769.194921,8096.382029,44.34964339,42.9436
102832.3743,4989.726196,1255.423095,52.55357679,50.0592
105724.6435,711.6744193,9720.651588,67.8107675,54.4121
74342.49136,1441.802019,4749.331305,36.16301043,38.5929
121857.7594,9051.237074,8369.525269,47.57124597,38.2596
30099.6594,246.8753959,529.0158063,32.04488833,46.2918
56288.16629,2699.859439,2836.657795,20.37690136,47.4748
20861.30089,5483.295209,7523.155324,82.12880497,61.5105
91641.04925,7396.391748,-1427.262304,27.4084538,33.6132
135403.9078,4213.589883,1485.691977,15.15592954,45.1503
92257.127,7472.368718,5978.466103,78.6719032,39.4899
65233.45608,1774.965166,7844.906544,80.37805912,48.8575
71760.4889,7656.697464,5390.425522,25.31944166,44.772
84451.70263,8995.145758,7750.190713,74.48800454,49.6369
110008.3956,1516.350259,7591.138454,29.55137962,35.4335
81003.06969,-436.8101298,6118.002606,70.95943181,53.8684
225222.4592,4580.974249,3594.96532,63.3646997,52.1463
152597.21,4013.146906,515.5716652,2.416330033,44.8358
135207.8789,4505.721711,2532.984372,46.30897682,41.5858
125432.7596,7552.911919,6333.598465,-0.042406709,63.1036
129579.568,4775.90715,7529.869409,70.98368468,53.9509
56730.06939,4109.639382,5247.254544,19.47448786,52.5449
103476.1034,8084.234617,8164.637608,32.09439526,50.5858
94709.49488,1581.770756,6459.292597,63.05052665,42.737
134334.4646,6309.12092,2710.022476,34.07565724,50.1107
60853.66326,9671.454638,3250.82963,46.31632151,54.0455
66097.86669,5253.108806,8646.275569,42.42930621,43.611
165792.6834,8535.339391,7023.848473,4.850731755,44.6911
63807.39075,4993.337064,2522.489657,-13.1518583,29.6006
80409.2111,2748.346757,9835.283429,86.72089417,44.9934
97514.25098,4969.645305,8760.765099,86.39434065,52.06
50027.64726,7112.432488,6588.006136,88.07173864,39.7564
113437.6358,3832.209855,3425.92805,56.10107186,50.7449
56590.70356,7191.427151,7819.963784,46.03572667,37.289
128784.5539,3284.098811,8186.107575,52.48398153,60.5037
48269.1485,1483.943073,-679.7863785,8.52730787,43.8428
64335.63483,7162.651693,7986.392979,67.04932987,46.7832
67302.55363,7337.295574,3565.099029,63.47518073,33.1463
104246.7613,1417.111677,7976.435984,109.7736357,53.7409
76391.45892,3856.499763,1165.970912,77.23945062,53.191
36506.27217,6866.44029,2645.256554,19.90767429,50.4363
76490.41058,6783.376198,3677.556544,61.77837553,53.9469
102524.8263,1958.399811,3753.114109,31.15418882,51.9857
87895.67736,5476.082468,4265.240962,0.560315467,53.0728
109994.2491,9047.604349,3188.496397,47.38610505,51.2701
39085.75359,9567.721945,9475.402425,77.52309632,41.0334
73721.90522,940.7822178,1493.386111,80.07152849,45.6216
56575.43227,-109.3074529,2685.56406,20.82854192,43.3112
112557.1371,2151.938758,1650.519081,62.28547347,47.2128
117463.404,6660.117722,7209.036346,-6.173099995,52.2226
62997.17782,6552.836441,-64.43462457,52.68850534,48.7051
117666.7876,5338.500063,6825.548805,35.96416678,50.1319
89480.17368,4324.065517,2041.36111,56.92840786,52.4679
83420.74093,8763.270314,1339.731644,5.07969025,38.513
48417.05825,5593.588357,2598.922717,64.76681026,40.424
65064.80123,8045.099605,10793.20878,31.89176239,54.8398
73063.70281,-290.66996,5853.736237,13.7903268,54.4891
99519.3868,6782.178396,2169.047571,59.49778526,53.606
89207.35156,4551.738686,4600.105858,55.56544707,30.6034
91261.80742,5931.800936,1900.093196,49.94007509,64.5702
67377.71944,9889.233833,9061.716849,89.86691101,62.4699
30012.52979,7293.328761,6188.750902,41.91550448,53.9856
117931.217,5303.876733,8086.975178,64.85924375,58.5654
34447.21022,4238.805803,8234.127753,18.86302116,60.8987
104448.2576,885.4510263,4906.163234,66.9197364,42.984
84971.91356,9237.963071,7665.119549,49.00482788,43.0378
118455.636,2363.922456,5147.602343,64.01799269,51.8496
149598.8596,6819.356494,4417.781568,11.98257264,36.3021
74103.29256,4344.478127,9356.673934,67.21762259,49.2754
119091.0131,2208.07247,1730.839603,36.35442113,46.2143
89653.80755,2068.717942,1274.058197,49.82790205,47.9342
93934.7411,5098.81916,2664.486195,16.77544304,38.2083
114447.3734,362.5345672,6602.079939,75.50639363,44.0074
53961.30814,4623.871626,3200.251042,41.67525239,42.0771
98359.18349,10663.56861,8556.632246,70.80870325,56.7125
54626.76104,5288.644621,2843.088708,87.18893301,41.0133
71107.51738,7597.927402,765.2075617,42.69135789,37.331
115405.3348,2195.184381,6748.380517,0.013121163,58.0192
125164.7911,3902.607173,8644.639811,48.75760103,45.7649
97586.85714,5935.552197,1559.201655,51.21921084,55.555
60140.98063,6289.415429,-98.78960859,92.53685333,43.0506
119825.1459,9529.407603,6391.169792,72.13663113,34.0159
85825.68662,10259.44014,5368.640974,26.07668838,48.6733
130764.6534,6743.474526,2125.274114,76.1539534,51.1414
28512.38865,4205.777966,406.0407614,56.01977383,65.1841
136022.6392,4442.558159,7584.681078,66.7690454,43.1948
76534.61768,8224.172349,969.4250875,0.420339664,45.7063
38382.10156,9444.566728,8698.911567,82.33146706,53.0455
122844.2943,8020.094043,7350.635321,11.89326477,47.1447
62944.26884,6756.700129,2556.474319,28.42278307,34.0839
130281.2985,7078.31408,5404.585391,53.22790261,50.9747
181895.8137,5061.727808,9395.15028,-8.417368231,56.2885
74634.84696,7140.658286,7716.755253,72.66849027,27.8357
102987.5898,4959.443914,1275.620934,78.06967198,40.8883
124433.5848,4279.535214,2502.463604,20.75243666,48.326
62251.2853,5969.147757,9331.234052,29.21907567,39.8952
52074.67339,5131.474112,6719.323332,49.22262659,53.1888
43468.18414,3307.484071,4788.237507,10.67411926,47.6918
120910.7523,479.0846973,6018.181607,19.53888691,40.5371
114051.2671,4934.686753,2418.296616,36.62472274,48.1429
28361.28345,5419.556437,7454.806983,75.25782782,59.5309
122536.7038,2122.003695,7204.556867,49.20903644,50.1065
122648.1644,2551.604142,1108.161791,19.82059548,45.9022
104226.4182,3755.168203,2734.588457,64.53826448,48.8578
86309.89095,4271.78153,3497.565502,23.79675724,42.7689
13680.26807,9130.228463,9539.374704,95.79212064,46.2281
44476.50995,7338.140005,6726.175082,70.73307156,47.1458
102520.7656,7241.667974,6979.955805,21.84553731,39.719
68349.99143,4707.181429,3451.164553,22.46437925,37.2999
82632.12119,678.5933794,3584.626472,52.86596792,49.1566
146797.7674,4523.228679,7972.339156,63.52043137,49.2651
46684.26714,5953.966698,2820.769809,37.50050412,43.7248
27541.40962,28.19707767,5217.340741,24.40296816,50.8269
119832.5718,7846.900015,5980.502269,-8.410102888,64.0842
90914.49101,1049.743654,8961.394924,44.92769186,45.6004
146040.9115,8818.22766,2820.076292,10.04376851,49.1034
66140.65266,4779.201363,3252.416571,27.38128035,44.3446
86072.76224,6620.384701,5477.971383,64.27956962,38.2389
108638.613,-261.3815688,7408.09745,74.55184448,45.22
59860.09144,4502.373721,4610.466489,22.62390419,37.4229
107304.6679,343.3330243,2112.033839,74.73017489,49.6816
158069.6986,6572.038585,2121.043703,27.30661069,53.0608
119627.5441,451.7459198,8738.948313,5.769182651,57.082
24544.06834,3944.567618,3880.257771,79.22709691,55.0931
59563.54739,3984.97118,3302.605845,38.67397819,57.8814
104369.6172,4387.663478,9026.65902,54.39588934,54.1415
84263.72028,3977.675025,4587.732327,37.35675419,57.6413
28197.49311,8399.635587,2365.403426,-1.82544004,50.7029
177336.3462,11434.10107,1786.004597,-13.5251552,49.8543
33226.23532,5346.597207,-1255.129908,80.78914831,56.8991
73603.08076,3733.521698,3286.704014,69.92376131,51.9942
109836.6242,6494.63842,3539.181811,63.60296256,39.2242
60247.3346,6559.295182,2432.110769,39.45127797,53.7698
96065.09464,4735.851403,9269.743105,105.6432323,40.0505
67710.50807,4484.012689,9741.687416,24.59269405,37.5433
102506.5333,795.0167509,8650.470541,65.47639216,59.6291
103432.4335,7629.771734,8296.56296,54.3243599,49.1196
168641.8986,3000.664674,8415.041114,75.12875361,68.0463
67989.80021,3422.928984,960.4944684,11.44493957,42.8355
134007.3512,12877.44119,6358.976705,58.43422656,39.442
73853.1522,8629.04008,3046.007949,17.89703403,41.6307
87410.16716,1380.0849,977.0052584,77.8887118,50.8318
37348.42662,7672.806085,1979.494414,23.10269747,44.1977
56242.26881,10697.90181,4065.281488,61.17305287,38.7672
80972.32016,6320.560295,8513.547061,39.5807029,50.0839
52142.53003,5742.213291,1993.225567,63.05005196,40.6461
110980.6993,4796.646892,1666.719357,3.52085465,38.9622
51946.06653,7146.438209,10434.12896,25.3085569,49.9384
108620.7917,2338.306814,6540.970297,61.29491209,46.8621
181947.6975,8211.415398,8383.843049,16.95566314,46.0837
73442.65345,2869.725707,2837.502318,33.1017048,53.7941
120739.1674,6518.790493,9124.249763,2.359588539,61.9792
133778.8455,2744.637632,8065.101102,66.30550495,64.6658
130182.9408,6198.874416,2627.141291,66.95798538,48.3286
116711.4922,10347.03767,4069.182419,-10.50622769,54.371
54608.6536,103.0680546,-256.2925119,62.05839195,34.9933
104894.0716,5114.939517,4855.744291,45.93998047,35.4508
92309.00301,6512.914481,4369.754154,121.6218508,43.4579
62337.73122,7746.784315,1839.559696,45.96038499,46.3861
63435.5664,2385.996604,3685.25608,38.10538341,51.7635
62275.83607,3540.285335,3439.7209,79.14667999,39.945
69279.26316,3583.628565,180.3974002,80.2737445,44.4728
27833.84737,2556.540644,1930.499244,90.52352187,45.698
108574.7325,8525.936587,9615.513196,32.57106754,53.3744
95424.74844,-261.3448222,5958.76437,41.2612935,58.7222
105152.9281,5049.464794,981.104041,64.07205548,49.433
64243.09437,9845.496851,3914.571093,102.6425744,36.2366
98278.0191,7586.809934,1374.492604,71.04967837,57.6063
131307.9716,3174.292158,7016.660411,25.57601226,43.2082
114595.0616,5349.998209,9632.381057,24.52514414,39.219
41461.84286,2780.719591,4614.022283,61.50564574,50.6993
128010.3041,4906.106345,4777.827961,33.8430346,34.3339
89130.16876,8928.560981,4977.151793,30.04596489,47.2811
63152.6285,3866.31462,4642.799233,10.54930975,56.2308
71465.12144,3643.147265,1920.465471,56.76058274,61.1157
115693.6625,8047.803359,4282.621704,7.867444893,48.4845
71113.26146,7564.331634,3546.726272,23.81651448,36.0197
51896.25805,3538.842951,6038.047939,54.28582074,56.016
129332.988,3580.146303,1538.812165,42.1545173,41.2245
79179.68579,4234.81061,2965.218685,19.58384428,50.3068
121058.7746,2359.552122,2462.058102,65.06513235,44.1784
43001.99668,856.340783,9188.238961,52.40868209,53.2653
38812.43542,240.3912764,7530.252427,60.33597815,43.9165
112847.8042,6283.754053,-479.0439062,55.17664696,47.9482
84863.71412,5782.81098,459.4563159,59.30901004,55.0263
93194.09032,8578.296124,3099.388313,27.34031168,55.3523
99477.50814,1558.809518,6995.258735,82.44450154,44.8928
120285.6793,4553.409706,1319.538159,29.80217453,44.9662
25730.61671,5438.856422,3595.496544,57.19172509,48.4375
110430.0788,2365.855459,2729.365913,74.22336463,49.5977
57088.81833,6313.869116,2577.145758,29.10943766,47.2696
40293.76815,-132.9518464,3828.942302,35.19023308,52.6674
41841.23577,14657.38181,2851.999592,-11.82028499,41.9322
36745.15194,7912.80465,7345.288812,38.34478169,44.5831
98714.06342,8878.29822,4653.161014,-2.337004494,60.8434
61342.27593,9548.966247,2346.342047,53.94371204,38.4212
112491.42,5525.62933,1392.841265,0.494747321,49.02
123921.1542,9411.403749,2487.698197,75.86954378,62.8578
92511.33411,7876.905095,3121.855493,26.78683747,49.2854
43717.38443,8999.503761,907.3157173,0.802573299,41.1852
100581.7394,6061.452814,4851.805311,60.43312687,41.5643
95750.48493,906.9542057,8271.150302,52.97350178,48.1476
98430.55074,928.5764849,2527.493506,8.689445707,46.0471
26059.31148,3893.146693,1424.352692,6.875838942,52.4655
79809.30898,3875.244169,9169.079347,44.39944917,49.9367
102956.5043,2282.502423,5738.15203,97.75646239,63.2615
60526.90262,-105.6833151,8679.84238,88.97859625,48.336
80712.46676,8858.345708,7785.77192,31.22604281,45.1799
76318.05845,4809.808928,4708.901977,69.02089384,32.0975
91226.46834,8563.080371,9281.980127,13.30611147,51.5862
47132.61174,1438.42464,7165.803558,20.03092727,41.6196
130643.3271,4866.359752,778.6477512,77.73031037,43.837
79931.47851,6343.090307,8084.271876,-9.671575594,50.5496
43846.47345,1836.35993,8046.161686,53.0397771,43.7184
60759.0202,3106.25902,10045.6897,25.39074839,44.1064
103707.5488,519.7153317,7072.559039,34.98237413,42.503
78177.60173,5276.113484,1189.553928,90.76186586,52.4993
76620.2288,5740.42322,514.183095,20.54782502,51.0406
83098.41765,9932.767874,8431.925581,64.01265696,49.6274
130988.8418,3106.330904,5869.769822,60.39622044,39.3808
85788.94244,1832.802874,6114.856052,86.09416197,40.6652
78129.59038,4474.835994,2231.510849,66.07837106,39.5704
53807.89658,8646.599784,4458.469103,33.68418008,51.1677
75888.0401,480.7586873,8036.830695,38.67221378,36.1714
123278.4966,4516.436459,9166.530606,0.819436874,59.2465
112009.5386,9586.735193,5025.012304,35.10901292,49.4333
125232.6552,7753.405595,5927.87783,41.54415496,53.4366
69413.62145,1435.162518,9363.62113,48.47618652,39.6353
64282.69663,3537.229606,10838.43142,60.34781441,40.5336
108167.2154,5170.99219,3203.273454,-21.26123537,50.8824
78346.2012,10738.49791,4844.739302,91.57511703,49.5097
40888.47593,4042.629503,3812.968861,16.06925979,57.0709
73957.07677,6715.971022,5140.405641,71.45382143,55.8404
125647.9791,2152.673813,8138.820041,-15.36963975,56.9348
2122.457947,-970.6324576,4088.220825,17.00677557,47.3613
80814.96087,1515.650131,2912.268534,52.77379614,47.5049
78363.35121,2700.666654,1294.16403,74.43526057,47.0429
40138.31558,1533.75181,8590.98904,42.08993365,40.7709
112039.5647,8153.6819,6386.486971,5.312898295,53.1112
126230.8206,6961.803852,7849.280639,16.25890632,41.7967
98342.19938,5485.213945,9033.00123,50.66630188,42.7182
114311.608,3395.215427,5205.889664,64.69528177,49.7998
132706.7449,3275.022163,7962.926408,67.97515934,62.0551
51524.7535,7914.727505,6132.146272,15.88263295,35.9171
102194.9136,4598.212115,4242.749362,32.60631258,48.1398
176322.7745,4702.480343,1401.878838,74.20890984,45.5411
77658.65337,3676.332746,10062.45258,20.79135498,45.3763
54568.653,4730.827388,4608.850133,72.89521697,37.0559
164976.8731,4590.489182,1595.58561,51.12410184,46.1277
102128.5703,7678.471865,4210.09067,75.40537481,54.8059
73204.02212,-109.4274539,7097.717358,74.13193502,44.9749
118085.6197,1459.922185,9447.927691,17.16383958,51.8906
99806.2541,8601.830243,1702.553335,42.48008406,55.9893
141025.1633,9474.373584,8401.997304,35.42405968,56.1764
77204.89237,6345.467113,3467.626734,58.37243604,52.5641
68771.45147,560.0215279,4829.822749,27.50407859,47.9061
112021.9612,2720.231384,5320.020352,-1.077038958,58.1553
62789.25383,6546.576144,6053.515797,53.02827059,46.564
70431.25773,4505.120723,5539.700993,82.57198708,48.664
75247.06646,8562.74806,6196.703323,71.36752709,59.7338
110288.1195,3886.073815,8417.235684,27.91573517,48.9429
76316.22822,3611.61822,1161.790934,32.34989483,39.3305
107504.24,5835.303187,7797.09298,7.486801707,41.3783
32187.68279,3507.731474,2302.055987,35.65612295,56.8185
100483.8692,1881.512886,6473.190501,34.62929265,52.7809
63345.17937,3667.27519,7095.706943,42.5377373,48.2979
46509.02386,2254.910902,7925.558698,48.6200239,35.5748
62060.78446,8456.325832,11074.56754,7.535886088,51.6157
105187.9334,1697.331568,7507.852354,68.90682954,43.3877
52948.03319,6886.61483,3995.344893,89.97165402,41.3225
66996.81873,8381.830995,7332.762072,63.9729594,44.676
115242.7929,7002.820648,2076.807155,5.340943122,42.5643
33710.93361,2924.671827,8612.194091,-12.95191355,56.0547
73108.61127,9396.442563,9812.018192,38.03373763,49.478
71643.83967,7241.001209,3258.896243,2.54801453,45.3199
32187.2859,7194.828591,6789.998173,59.03356721,39.3253
140859.318,3005.166644,8278.709731,94.56296398,50.7959
53600.94222,4230.871484,4656.12011,70.22385963,45.1286
109750.2798,2536.683962,3105.992765,96.60917595,50.8926
129317.4649,5489.82583,3896.010717,25.91577402,34.6389
115989.5371,2444.756983,4661.921991,94.15392213,47.7879
98765.63993,7216.230502,6767.981372,51.95149158,45.8971
124233.8887,7518.678572,7517.897347,62.72496226,41.0995
113487.1462,2992.131838,3920.787649,31.81749164,45.4513
76340.78129,123.2996201,9360.60559,17.49964835,44.2369
103543.2562,9832.736518,3482.767187,83.90721532,52.9203
82925.23129,8142.831373,2835.29401,76.1076707,51.2361
44950.72209,4628.546727,3745.049491,13.33094404,42.3232
76320.25391,4175.930093,2771.944344,95.82512647,51.2505
166541.894,5476.199251,4426.724692,89.84998194,42.2339
