uid,item_id
224934,20875
224934,145569
224943,25349
224943,55857
224943,20875
224943,145569
224948,25349
224948,55857
224948,20875
224948,145569
93876,25349
93876,55857
93876,20875
93876,145569
93887,25349
93887,55857
93887,20875
93887,145569
93895,25349
93895,55857
93895,20875
93895,145569
224969,25349
224969,55857
224969,20875
224969,145569
93902,25349
93902,55857
93902,20875
93902,145569
224980,25349
224980,55857
224980,20875
224980,145569
93911,25349
93911,55857
93911,20875
93911,145569
93914,25349
93914,55857
93914,20875
93914,145569
224987,25349
224987,55857
224987,20875
224987,145569
224988,25349
224988,55857
224988,20875
224988,145569
93926,25349
93926,55857
93926,20875
93926,145569
225002,25349
225002,55857
225002,20875
225002,145569
93932,25349
93932,55857
93932,20875
93932,145569
93934,25349
93934,55857
93934,20875
93934,145569
93937,25349
93937,55857
93937,20875
93937,145569
93938,25349
93938,55857
93938,20875
93938,145569
93939,25349
93939,55857
93939,20875
93939,145569
225012,25349
225012,55857
225012,20875
225012,145569
225015,25349
225015,55857
225015,20875
225015,145569
225017,25349
225017,55857
225017,20875
225017,145569
225019,25349
225019,55857
225019,20875
225019,145569
225020,25349
225020,55857
225020,20875
225020,145569
225024,25349
225024,55857
225024,20875
225024,145569
93956,25349
93956,55857
93956,20875
93956,145569
225029,25349
225029,55857
225029,20875
225029,145569
93958,25349
93958,55857
93958,20875
93958,145569
225035,25349
225035,55857
225035,20875
225035,145569
225039,25349
225039,55857
225039,20875
225039,145569
225041,25349
225041,55857
225041,20875
225041,145569
93973,25349
93973,55857
93973,20875
93973,145569
225045,25349
225045,55857
225045,20875
225045,145569
225050,25349
225050,55857
225050,20875
225050,145569
225056,25349
225056,55857
225056,20875
225056,145569
225057,25349
225057,55857
225057,20875
225057,145569
93986,25349
93986,55857
93986,20875
93986,145569
93985,25349
93985,55857
93985,20875
93985,145569
225059,25349
225059,55857
225059,20875
225059,145569
93988,25349
93988,55857
93988,20875
93988,145569
93990,25349
93990,55857
93990,20875
93990,145569
93991,25349
93991,55857
93991,20875
93991,145569
225064,25349
225064,55857
225064,20875
225064,145569
225065,25349
225065,55857
225065,20875
225065,145569
225062,25349
225062,55857
225062,20875
225062,145569
93995,25349
93995,55857
93995,20875
93995,145569
93987,25349
93987,55857
93987,20875
93987,145569
225070,25349
225070,55857
225070,20875
225070,145569
225074,25349
225074,55857
225074,20875
225074,145569
225075,25349
225075,55857
225075,20875
225075,145569
94004,25349
94004,55857
94004,20875
94004,145569
94005,25349
94005,55857
94005,20875
94005,145569
225078,25349
225078,55857
225078,20875
225078,145569
225082,25349
225082,55857
225082,20875
225082,145569
94017,25349
94017,55857
94017,20875
94017,145569
225090,25349
225090,55857
225090,20875
225090,145569
94020,25349
94020,55857
94020,20875
94020,145569
225093,25349
225093,55857
225093,20875
225093,145569
94022,25349
94022,55857
94022,20875
94022,145569
225095,25349
225095,55857
225095,20875
225095,145569
94025,25349
94025,55857
94025,20875
94025,145569
225102,25349
225102,55857
225102,20875
225102,145569
225111,25349
225111,55857
225111,20875
225111,145569
225116,25349
225116,55857
225116,20875
225116,145569
225119,25349
225119,55857
225119,20875
225119,145569
225127,25349
225127,55857
225127,20875
225127,145569
94077,25349
94077,55857
94077,20875
94077,145569
94080,25349
94080,55857
94080,20875
94080,145569
225156,25349
225156,55857
225156,20875
225156,145569
225157,25349
225157,55857
225157,20875
225157,145569
225160,25349
225160,55857
225160,20875
225160,145569
94092,25349
94092,55857
94092,20875
94092,145569
225166,25349
225166,55857
225166,20875
225166,145569
225170,25349
225170,55857
225170,20875
225170,145569
225178,25349
225178,55857
225178,20875
225178,145569
225180,25349
225180,55857
225180,20875
225180,145569
225186,25349
225186,55857
225186,20875
225186,145569
225193,25349
225193,55857
225193,20875
225193,145569
94122,25349
94122,55857
94122,20875
94122,145569
225196,25349
225196,55857
225196,20875
225196,145569
94128,25349
94128,55857
94128,20875
94128,145569
225206,25349
225206,55857
225206,20875
225206,145569
225208,25349
225208,55857
225208,20875
225208,145569
225209,25349
225209,55857
225209,20875
225209,145569
225215,25349
225215,55857
225215,20875
225215,145569
94151,25349
94151,55857
94151,20875
94151,145569
225230,25349
225230,55857
225230,20875
225230,145569
225231,25349
225231,55857
225231,20875
225231,145569
225234,25349
225234,55857
225234,20875
225234,145569
94186,25349
94186,55857
94186,20875
94186,145569
225259,25349
225259,55857
225259,20875
225259,145569
225263,25349
225263,55857
225263,20875
225263,145569
94193,25349
94193,55857
94193,20875
94193,145569
94194,25349
94194,55857
94194,20875
94194,145569
225267,25349
225267,55857
225267,20875
225267,145569
225272,25349
225272,55857
225272,20875
225272,145569
225277,25349
225277,55857
225277,20875
225277,145569
94208,25349
94208,55857
94208,20875
94208,145569
225283,25349
225283,55857
225283,20875
225283,145569
225293,25349
225293,55857
225293,20875
225293,145569
94226,25349
94226,55857
94226,20875
94226,145569
225299,25349
225299,55857
225299,20875
225299,145569
94239,25349
94239,55857
94239,20875
94239,145569
94241,25349
94241,55857
94241,20875
94241,145569
225316,25349
225316,55857
225316,20875
225316,145569
94248,25349
94248,55857
94248,20875
94248,145569
225335,25349
225335,55857
225335,20875
225335,145569
225337,25349
225337,55857
225337,20875
225337,145569
225354,25349
225354,55857
225354,20875
225354,145569
94285,25349
94285,55857
94285,20875
94285,145569
225358,25349
225358,55857
225358,20875
225358,145569
225361,25349
225361,55857
225361,20875
225361,145569
94303,25349
94303,55857
94303,20875
94303,145569
225377,25349
225377,55857
225377,20875
225377,145569
225378,25349
225378,55857
225378,20875
225378,145569
225381,25349
225381,55857
225381,20875
225381,145569
225389,25349
225389,55857
225389,20875
225389,145569
225392,25349
225392,55857
225392,20875
225392,145569
225394,25349
225394,55857
225394,20875
225394,145569
94325,25349
94325,55857
94325,20875
94325,145569
225405,25349
225405,55857
225405,20875
225405,145569
225414,25349
225414,55857
225414,20875
225414,145569
225415,25349
225415,55857
225415,20875
225415,145569
94348,25349
94348,55857
94348,20875
94348,145569
225428,25349
225428,55857
225428,20875
225428,145569
94356,25349
94356,55857
94356,20875
94356,145569
225437,25349
225437,55857
225437,20875
225437,145569
225451,25349
225451,55857
225451,20875
225451,145569
225452,25349
225452,55857
225452,20875
225452,145569
225453,25349
225453,55857
225453,20875
225453,145569
94385,25349
94385,55857
94385,20875
94385,145569
225462,25349
225462,55857
225462,20875
225462,145569
225464,25349
225464,55857
225464,20875
225464,145569
94394,25349
94394,55857
94394,20875
94394,145569
225484,25349
225484,55857
225484,20875
225484,145569
94430,25349
94430,55857
94430,20875
94430,145569
225517,25349
225517,55857
225517,20875
225517,145569
94451,25349
94451,55857
94451,20875
94451,145569
94453,25349
94453,55857
94453,20875
94453,145569
225532,25349
225532,55857
225532,20875
225532,145569
225544,25349
225544,55857
225544,20875
225544,145569
225546,25349
225546,55857
225546,20875
225546,145569
94485,25349
94485,55857
94485,20875
94485,145569
94487,25349
94487,55857
94487,20875
94487,145569
225571,25349
225571,55857
225571,20875
225571,145569
225574,25349
225574,55857
225574,20875
225574,145569
225575,25349
225575,55857
225575,20875
225575,145569
94504,25349
94504,55857
94504,20875
94504,145569
94506,25349
94506,55857
94506,20875
94506,145569
94508,25349
94508,55857
94508,20875
94508,145569
225584,25349
225584,55857
225584,20875
225584,145569
225585,25349
225585,55857
225585,20875
225585,145569
225590,25349
225590,55857
225590,20875
225590,145569
94526,25349
94526,55857
94526,20875
94526,145569
225608,25349
225608,55857
225608,20875
225608,145569
94551,25349
94551,55857
94551,20875
94551,145569
225625,25349
225625,55857
225625,20875
225625,145569
225631,25349
225631,55857
225631,20875
225631,145569
94560,25349
94560,55857
94560,20875
94560,145569
225642,25349
225642,55857
225642,20875
225642,145569
225669,25349
225669,55857
225669,20875
225669,145569
94597,25349
94597,55857
94597,20875
94597,145569
225672,25349
225672,55857
225672,20875
225672,145569
225674,25349
225674,55857
225674,20875
225674,145569
225676,25349
225676,55857
225676,20875
225676,145569
225679,25349
225679,55857
225679,20875
225679,145569
94614,25349
94614,55857
94614,20875
94614,145569
225712,25349
225712,55857
225712,20875
225712,145569
225724,25349
225724,55857
225724,20875
225724,145569
94663,25349
94663,55857
94663,20875
94663,145569
94669,25349
94669,55857
94669,20875
94669,145569
94670,25349
94670,55857
94670,20875
94670,145569
94673,25349
94673,55857
94673,20875
94673,145569
94674,25349
94674,55857
94674,20875
94674,145569
225756,25349
225756,55857
225756,20875
225756,145569
94686,25349
94686,55857
94686,20875
94686,145569
225761,25349
225761,55857
225761,20875
225761,145569
225762,25349
225762,55857
225762,20875
225762,145569
94697,25349
94697,55857
94697,20875
94697,145569
94709,25349
94709,55857
94709,20875
94709,145569
94713,25349
94713,55857
94713,20875
94713,145569
94715,25349
94715,55857
94715,20875
94715,145569
94716,25349
94716,55857
94716,20875
94716,145569
225789,25349
225789,55857
225789,20875
225789,145569
94717,25349
94717,55857
94717,20875
94717,145569
94721,25349
94721,55857
94721,20875
94721,145569
225804,25349
225804,55857
225804,20875
225804,145569
94738,25349
94738,55857
94738,20875
94738,145569
225814,25349
225814,55857
225814,20875
225814,145569
94743,25349
94743,55857
94743,20875
94743,145569
94746,25349
94746,55857
94746,20875
94746,145569
94749,25349
94749,55857
94749,20875
94749,145569
225831,25349
225831,55857
225831,20875
225831,145569
225833,25349
225833,55857
225833,20875
225833,145569
94768,25349
94768,55857
94768,20875
94768,145569
94772,25349
94772,55857
94772,20875
94772,145569
225845,25349
225845,55857
225845,20875
225845,145569
94778,25349
94778,55857
94778,20875
94778,145569
225850,25349
225850,55857
225850,20875
225850,145569
225854,25349
225854,55857
225854,20875
225854,145569
225855,25349
225855,55857
225855,20875
225855,145569
225857,25349
225857,55857
225857,20875
225857,145569
94788,25349
94788,55857
94788,20875
94788,145569
225868,25349
225868,55857
225868,20875
225868,145569
225871,25349
225871,55857
225871,20875
225871,145569
94801,25349
94801,55857
94801,20875
94801,145569
94802,25349
94802,55857
94802,20875
94802,145569
225876,25349
225876,55857
225876,20875
225876,145569
94805,25349
94805,55857
94805,20875
94805,145569
225888,25349
225888,55857
225888,20875
225888,145569
225892,25349
225892,55857
225892,20875
225892,145569
94824,25349
94824,55857
94824,20875
94824,145569
225897,25349
225897,55857
225897,20875
225897,145569
225902,25349
225902,55857
225902,20875
225902,145569
94830,25349
94830,55857
94830,20875
94830,145569
225913,25349
225913,55857
225913,20875
225913,145569
225926,25349
225926,55857
225926,20875
225926,145569
225932,25349
225932,55857
225932,20875
225932,145569
225941,25349
225941,55857
225941,20875
225941,145569
225955,25349
225955,55857
225955,20875
225955,145569
225956,25349
225956,55857
225956,20875
225956,145569
225957,25349
225957,55857
225957,20875
225957,145569
94890,25349
94890,55857
94890,20875
94890,145569
94949,25349
94949,55857
94949,20875
94949,145569
226022,25349
226022,55857
226022,20875
226022,145569
226030,25349
226030,55857
226030,20875
226030,145569
226037,25349
226037,55857
226037,20875
226037,145569
226046,25349
226046,55857
226046,20875
226046,145569
226049,25349
226049,55857
226049,20875
226049,145569
226052,25349
226052,55857
226052,20875
226052,145569
226070,25349
226070,55857
226070,20875
226070,145569
95003,25349
95003,55857
95003,20875
95003,145569
95004,25349
95004,55857
95004,20875
95004,145569
95008,25349
95008,55857
95008,20875
95008,145569
95012,25349
95012,55857
95012,20875
95012,145569
226087,25349
226087,55857
226087,20875
226087,145569
226096,25349
226096,55857
226096,20875
226096,145569
226097,25349
226097,55857
226097,20875
226097,145569
226102,25349
226102,55857
226102,20875
226102,145569
226129,25349
226129,55857
226129,20875
226129,145569
226142,25349
226142,55857
226142,20875
226142,145569
226149,25349
226149,55857
226149,20875
226149,145569
226155,25349
226155,55857
226155,20875
226155,145569
226156,25349
226156,55857
226156,20875
226156,145569
226157,25349
226157,55857
226157,20875
226157,145569
226162,25349
226162,55857
226162,20875
226162,145569
226163,25349
226163,55857
226163,20875
226163,145569
226166,25349
226166,55857
226166,20875
226166,145569
226182,25349
226182,55857
226182,20875
226182,145569
226183,25349
226183,55857
226183,20875
226183,145569
226184,25349
226184,55857
226184,20875
226184,145569
226187,25349
226187,55857
226187,20875
226187,145569
226200,25349
226200,55857
226200,20875
226200,145569
226203,25349
226203,55857
226203,20875
226203,145569
226212,25349
226212,55857
226212,20875
226212,145569
226215,25349
226215,55857
226215,20875
226215,145569
226219,25349
226219,55857
226219,20875
226219,145569
226220,25349
226220,55857
226220,20875
226220,145569
226226,25349
226226,55857
226226,20875
226226,145569
95163,25349
95163,55857
95163,20875
95163,145569
95164,25349
95164,55857
95164,20875
95164,145569
226244,25349
226244,55857
226244,20875
226244,145569
226246,25349
226246,55857
226246,20875
226246,145569
226248,25349
226248,55857
226248,20875
226248,145569
95183,25349
95183,55857
95183,20875
95183,145569
226257,25349
226257,55857
226257,20875
226257,145569
226262,25349
226262,55857
226262,20875
226262,145569
95190,25349
95190,55857
95190,20875
95190,145569
95192,25349
95192,55857
95192,20875
95192,145569
226270,25349
226270,55857
226270,20875
226270,145569
226275,25349
226275,55857
226275,20875
226275,145569
95213,25349
95213,55857
95213,20875
95213,145569
95215,25349
95215,55857
95215,20875
95215,145569
226300,25349
226300,55857
226300,20875
226300,145569
95228,25349
95228,55857
95228,20875
95228,145569
226306,25349
226306,55857
226306,20875
226306,145569
95234,25349
95234,55857
95234,20875
95234,145569
95236,25349
95236,55857
95236,20875
95236,145569
226309,25349
226309,55857
226309,20875
226309,145569
95239,25349
95239,55857
95239,20875
95239,145569
95249,25349
95249,55857
95249,20875
95249,145569
95259,25349
95259,55857
95259,20875
95259,145569
226341,25349
226341,55857
226341,20875
226341,145569
95282,25349
95282,55857
95282,20875
95282,145569
226364,25349
226364,55857
226364,20875
226364,145569
95294,25349
95294,55857
95294,20875
95294,145569
226367,25349
226367,55857
226367,20875
226367,145569
226373,25349
226373,55857
226373,20875
226373,145569
95301,25349
95301,55857
95301,20875
95301,145569
226389,25349
226389,55857
226389,20875
226389,145569
95318,25349
95318,55857
95318,20875
95318,145569
95330,25349
95330,55857
95330,20875
95330,145569
95334,25349
95334,55857
95334,20875
95334,145569
95347,25349
95347,55857
95347,20875
95347,145569
226421,25349
226421,55857
226421,20875
226421,145569
95353,25349
95353,55857
95353,20875
95353,145569
95360,25349
95360,55857
95360,20875
95360,145569
226438,25349
226438,55857
226438,20875
226438,145569
95368,25349
95368,55857
95368,20875
95368,145569
226442,25349
226442,55857
226442,20875
226442,145569
226448,25349
226448,55857
226448,20875
226448,145569
95376,25349
95376,55857
95376,20875
95376,145569
226451,25349
226451,55857
226451,20875
226451,145569
226453,25349
226453,55857
226453,20875
226453,145569
226457,25349
226457,55857
226457,20875
226457,145569
226459,25349
226459,55857
226459,20875
226459,145569
95388,25349
95388,55857
95388,20875
95388,145569
95394,25349
95394,55857
95394,20875
95394,145569
226467,25349
226467,55857
226467,20875
226467,145569
95395,25349
95395,55857
95395,20875
95395,145569
226466,25349
226466,55857
226466,20875
226466,145569
226471,25349
226471,55857
226471,20875
226471,145569
226476,25349
226476,55857
226476,20875
226476,145569
95405,25349
95405,55857
95405,20875
95405,145569
226477,25349
226477,55857
226477,20875
226477,145569
226480,25349
226480,55857
226480,20875
226480,145569
226484,25349
226484,55857
226484,20875
226484,145569
95415,25349
95415,55857
95415,20875
95415,145569
226488,25349
226488,55857
226488,20875
226488,145569
95417,25349
95417,55857
95417,20875
95417,145569
226495,25349
226495,55857
226495,20875
226495,145569
226497,25349
226497,55857
226497,20875
226497,145569
95427,25349
95427,55857
95427,20875
95427,145569
226501,25349
226501,55857
226501,20875
226501,145569
226503,25349
226503,55857
226503,20875
226503,145569
226504,25349
226504,55857
226504,20875
226504,145569
226510,25349
226510,55857
226510,20875
226510,145569
226518,25349
226518,55857
226518,20875
226518,145569
95448,25349
95448,55857
95448,20875
95448,145569
95450,25349
95450,55857
95450,20875
95450,145569
226525,25349
226525,55857
226525,20875
226525,145569
95457,25349
95457,55857
95457,20875
95457,145569
226530,25349
226530,55857
226530,20875
226530,145569
226532,25349
226532,55857
226532,20875
226532,145569
226533,25349
226533,55857
226533,20875
226533,145569
226537,25349
226537,55857
226537,20875
226537,145569
95468,25349
95468,55857
95468,20875
95468,145569
226544,25349
226544,55857
226544,20875
226544,145569
95473,25349
95473,55857
95473,20875
95473,145569
226545,25349
226545,55857
226545,20875
226545,145569
226547,25349
226547,55857
226547,20875
226547,145569
95479,25349
95479,55857
95479,20875
95479,145569
226552,25349
226552,55857
226552,20875
226552,145569
95482,25349
95482,55857
95482,20875
95482,145569
226557,25349
226557,55857
226557,20875
226557,145569
95494,25349
95494,55857
95494,20875
95494,145569
95503,25349
95503,55857
95503,20875
95503,145569
95508,25349
95508,55857
95508,20875
95508,145569
226581,25349
226581,55857
226581,20875
226581,145569
95514,25349
95514,55857
95514,20875
95514,145569
226593,25349
226593,55857
226593,20875
226593,145569
95522,25349
95522,55857
95522,20875
95522,145569
226597,25349
226597,55857
226597,20875
226597,145569
226601,25349
226601,55857
226601,20875
226601,145569
95537,25349
95537,55857
95537,20875
95537,145569
226610,25349
226610,55857
226610,20875
226610,145569
95545,25349
95545,55857
95545,20875
95545,145569
226618,25349
226618,55857
226618,20875
226618,145569
95549,25349
95549,55857
95549,20875
95549,145569
95550,25349
95550,55857
95550,20875
95550,145569
95551,25349
95551,55857
95551,20875
95551,145569
226632,25349
226632,55857
226632,20875
226632,145569
95564,25349
95564,55857
95564,20875
95564,145569
95568,25349
95568,55857
95568,20875
95568,145569
95575,25349
95575,55857
95575,20875
95575,145569
226650,25349
226650,55857
226650,20875
226650,145569
226661,25349
226661,55857
226661,20875
226661,145569
226662,25349
226662,55857
226662,20875
226662,145569
226668,25349
226668,55857
226668,20875
226668,145569
95596,25349
95596,55857
95596,20875
95596,145569
95606,25349
95606,55857
95606,20875
95606,145569
95609,25349
95609,55857
95609,20875
95609,145569
95616,25349
95616,55857
95616,20875
95616,145569
95622,25349
95622,55857
95622,20875
95622,145569
95623,25349
95623,55857
95623,20875
95623,145569
95629,25349
95629,55857
95629,20875
95629,145569
95636,25349
95636,55857
95636,20875
95636,145569
95642,25349
95642,55857
95642,20875
95642,145569
226715,25349
226715,55857
226715,20875
226715,145569
95658,25349
95658,55857
95658,20875
95658,145569
226731,25349
226731,55857
226731,20875
226731,145569
95659,25349
95659,55857
95659,20875
95659,145569
226741,25349
226741,55857
226741,20875
226741,145569
95670,25349
95670,55857
95670,20875
95670,145569
95675,25349
95675,55857
95675,20875
95675,145569
95678,25349
95678,55857
95678,20875
95678,145569
226754,25349
226754,55857
226754,20875
226754,145569
226760,25349
226760,55857
226760,20875
226760,145569
95689,25349
95689,55857
95689,20875
95689,145569
95705,25349
95705,55857
95705,20875
95705,145569
95708,25349
95708,55857
95708,20875
95708,145569
95710,25349
95710,55857
95710,20875
95710,145569
226784,25349
226784,55857
226784,20875
226784,145569
226801,25349
226801,55857
226801,20875
226801,145569
226805,25349
226805,55857
226805,20875
226805,145569
226807,25349
226807,55857
226807,20875
226807,145569
95740,25349
95740,55857
95740,20875
95740,145569
95747,25349
95747,55857
95747,20875
95747,145569
95755,25349
95755,55857
95755,20875
95755,145569
226837,25349
226837,55857
226837,20875
226837,145569
95769,25349
95769,55857
95769,20875
95769,145569
95772,25349
95772,55857
95772,20875
95772,145569
95775,25349
95775,55857
95775,20875
95775,145569
226854,25349
226854,55857
226854,20875
226854,145569
226857,25349
226857,55857
226857,20875
226857,145569
95788,25349
95788,55857
95788,20875
95788,145569
95791,25349
95791,55857
95791,20875
95791,145569
95799,25349
95799,55857
95799,20875
95799,145569
226874,25349
226874,55857
226874,20875
226874,145569
95805,25349
95805,55857
95805,20875
95805,145569
226879,25349
226879,55857
226879,20875
226879,145569
226880,25349
226880,55857
226880,20875
226880,145569
95812,25349
95812,55857
95812,20875
95812,145569
95814,25349
95814,55857
95814,20875
95814,145569
226887,25349
226887,55857
226887,20875
226887,145569
226897,25349
226897,55857
226897,20875
226897,145569
95832,25349
95832,55857
95832,20875
95832,145569
226906,25349
226906,55857
226906,20875
226906,145569
226910,25349
226910,55857
226910,20875
226910,145569
95838,25349
95838,55857
95838,20875
95838,145569
95841,25349
95841,55857
95841,20875
95841,145569
226913,25349
226913,55857
226913,20875
226913,145569
226917,25349
226917,55857
226917,20875
226917,145569
95848,25349
95848,55857
95848,20875
95848,145569
226925,25349
226925,55857
226925,20875
226925,145569
226928,25349
226928,55857
226928,20875
226928,145569
226932,25349
226932,55857
226932,20875
226932,145569
95861,25349
95861,55857
95861,20875
95861,145569
226933,25349
226933,55857
226933,20875
226933,145569
95866,25349
95866,55857
95866,20875
95866,145569
95868,25349
95868,55857
95868,20875
95868,145569
226942,25349
226942,55857
226942,20875
226942,145569
95871,25349
95871,55857
95871,20875
95871,145569
95874,25349
95874,55857
95874,20875
95874,145569
95877,25349
95877,55857
95877,20875
95877,145569
226964,25349
226964,55857
226964,20875
226964,145569
226966,25349
226966,55857
226966,20875
226966,145569
95896,25349
95896,55857
95896,20875
95896,145569
226968,25349
226968,55857
226968,20875
226968,145569
226972,25349
226972,55857
226972,20875
226972,145569
95906,25349
95906,55857
95906,20875
95906,145569
95909,25349
95909,55857
95909,20875
95909,145569
226988,25349
226988,55857
226988,20875
226988,145569
226992,25349
226992,55857
226992,20875
226992,145569
95923,25349
95923,55857
95923,20875
95923,145569
226998,25349
226998,55857
226998,20875
226998,145569
95927,25349
95927,55857
95927,20875
95927,145569
95939,25349
95939,55857
95939,20875
95939,145569
227012,25349
227012,55857
227012,20875
227012,145569
95940,25349
95940,55857
95940,20875
95940,145569
227016,25349
227016,55857
227016,20875
227016,145569
227017,25349
227017,55857
227017,20875
227017,145569
95946,25349
95946,55857
95946,20875
95946,145569
95947,25349
95947,55857
95947,20875
95947,145569
227021,25349
227021,55857
227021,20875
227021,145569
227022,25349
227022,55857
227022,20875
227022,145569
95953,25349
95953,55857
95953,20875
95953,145569
227027,25349
227027,55857
227027,20875
227027,145569
227028,25349
227028,55857
227028,20875
227028,145569
227029,25349
227029,55857
227029,20875
227029,145569
227033,25349
227033,55857
227033,20875
227033,145569
227034,25349
227034,55857
227034,20875
227034,145569
95963,25349
95963,55857
95963,20875
95963,145569
95961,25349
95961,55857
95961,20875
95961,145569
227038,25349
227038,55857
227038,20875
227038,145569
95967,25349
95967,55857
95967,20875
95967,145569
95966,25349
95966,55857
95966,20875
95966,145569
227043,25349
227043,55857
227043,20875
227043,145569
95973,25349
95973,55857
95973,20875
95973,145569
227047,25349
227047,55857
227047,20875
227047,145569
227050,25349
227050,55857
227050,20875
227050,145569
227051,25349
227051,55857
227051,20875
227051,145569
95979,25349
95979,55857
95979,20875
95979,145569
227056,25349
227056,55857
227056,20875
227056,145569
95987,25349
95987,55857
95987,20875
95987,145569
95988,25349
95988,55857
95988,20875
95988,145569
95990,25349
95990,55857
95990,20875
95990,145569
95992,25349
95992,55857
95992,20875
95992,145569
95993,25349
95993,55857
95993,20875
95993,145569
227064,25349
227064,55857
227064,20875
227064,145569
227069,25349
227069,55857
227069,20875
227069,145569
95998,25349
95998,55857
95998,20875
95998,145569
227074,25349
227074,55857
227074,20875
227074,145569
96003,25349
96003,55857
96003,20875
96003,145569
96004,25349
96004,55857
96004,20875
96004,145569
227080,25349
227080,55857
227080,20875
227080,145569
96014,25349
96014,55857
96014,20875
96014,145569
96020,25349
96020,55857
96020,20875
96020,145569
227094,25349
227094,55857
227094,20875
227094,145569
96026,25349
96026,55857
96026,20875
96026,145569
227099,25349
227099,55857
227099,20875
227099,145569
96046,25349
96046,55857
96046,20875
96046,145569
96048,25349
96048,55857
96048,20875
96048,145569
227126,25349
227126,55857
227126,20875
227126,145569
227127,25349
227127,55857
227127,20875
227127,145569
227129,25349
227129,55857
227129,20875
227129,145569
96062,25349
96062,55857
96062,20875
96062,145569
96067,25349
96067,55857
96067,20875
96067,145569
96080,25349
96080,55857
96080,20875
96080,145569
227154,25349
227154,55857
227154,20875
227154,145569
96083,25349
96083,55857
96083,20875
96083,145569
96085,25349
96085,55857
96085,20875
96085,145569
96089,25349
96089,55857
96089,20875
96089,145569
227162,25349
227162,55857
227162,20875
227162,145569
96091,25349
96091,55857
96091,20875
96091,145569
96094,25349
96094,55857
96094,20875
96094,145569
96096,25349
96096,55857
96096,20875
96096,145569
227169,25349
227169,55857
227169,20875
227169,145569
227171,25349
227171,55857
227171,20875
227171,145569
96101,25349
96101,55857
96101,20875
96101,145569
227177,25349
227177,55857
227177,20875
227177,145569
227185,25349
227185,55857
227185,20875
227185,145569
96114,25349
96114,55857
96114,20875
96114,145569
96124,25349
96124,55857
96124,20875
96124,145569
227197,25349
227197,55857
227197,20875
227197,145569
227196,25349
227196,55857
227196,20875
227196,145569
96128,25349
96128,55857
96128,20875
96128,145569
96133,25349
96133,55857
96133,20875
96133,145569
96138,25349
96138,55857
96138,20875
96138,145569
227213,25349
227213,55857
227213,20875
227213,145569
96144,25349
96144,55857
96144,20875
96144,145569
227224,25349
227224,55857
227224,20875
227224,145569
96156,25349
96156,55857
96156,20875
96156,145569
227244,25349
227244,55857
227244,20875
227244,145569
96177,25349
96177,55857
96177,20875
96177,145569
96180,25349
96180,55857
96180,20875
96180,145569
96181,25349
96181,55857
96181,20875
96181,145569
96190,25349
96190,55857
96190,20875
96190,145569
227264,25349
227264,55857
227264,20875
227264,145569
96195,25349
96195,55857
96195,20875
96195,145569
96197,25349
96197,55857
96197,20875
96197,145569
96200,25349
96200,55857
96200,20875
96200,145569
227272,25349
227272,55857
227272,20875
227272,145569
96202,25349
96202,55857
96202,20875
96202,145569
227274,25349
227274,55857
227274,20875
227274,145569
227277,25349
227277,55857
227277,20875
227277,145569
96207,25349
96207,55857
96207,20875
96207,145569
96209,25349
96209,55857
96209,20875
96209,145569
96211,25349
96211,55857
96211,20875
96211,145569
96212,25349
96212,55857
96212,20875
96212,145569
227291,25349
227291,55857
227291,20875
227291,145569
227296,25349
227296,55857
227296,20875
227296,145569
96227,25349
96227,55857
96227,20875
96227,145569
96230,25349
96230,55857
96230,20875
96230,145569
96241,25349
96241,55857
96241,20875
96241,145569
96242,25349
96242,55857
96242,20875
96242,145569
96246,25349
96246,55857
96246,20875
96246,145569
227320,25349
227320,55857
227320,20875
227320,145569
227321,25349
227321,55857
227321,20875
227321,145569
96252,25349
96252,55857
96252,20875
96252,145569
96253,25349
96253,55857
96253,20875
96253,145569
227326,25349
227326,55857
227326,20875
227326,145569
227327,25349
227327,55857
227327,20875
227327,145569
227333,25349
227333,55857
227333,20875
227333,145569
227334,25349
227334,55857
227334,20875
227334,145569
227335,25349
227335,55857
227335,20875
227335,145569
96264,25349
96264,55857
96264,20875
96264,145569
227339,25349
227339,55857
227339,20875
227339,145569
96268,25349
96268,55857
96268,20875
96268,145569
96270,25349
96270,55857
96270,20875
96270,145569
227343,25349
227343,55857
227343,20875
227343,145569
96273,25349
96273,55857
96273,20875
96273,145569
96275,25349
96275,55857
96275,20875
96275,145569
227351,25349
227351,55857
227351,20875
227351,145569
227363,25349
227363,55857
227363,20875
227363,145569
227369,25349
227369,55857
227369,20875
227369,145569
96297,25349
96297,55857
96297,20875
96297,145569
227372,25349
227372,55857
227372,20875
227372,145569
227373,25349
227373,55857
227373,20875
227373,145569
227377,25349
227377,55857
227377,20875
227377,145569
227381,25349
227381,55857
227381,20875
227381,145569
227385,25349
227385,55857
227385,20875
227385,145569
227386,25349
227386,55857
227386,20875
227386,145569
227388,25349
227388,55857
227388,20875
227388,145569
227390,25349
227390,55857
227390,20875
227390,145569
227395,25349
227395,55857
227395,20875
227395,145569
227399,25349
227399,55857
227399,20875
227399,145569
227402,25349
227402,55857
227402,20875
227402,145569
96333,25349
96333,55857
96333,20875
96333,145569
227408,25349
227408,55857
227408,20875
227408,145569
96340,25349
96340,55857
96340,20875
96340,145569
96342,25349
96342,55857
96342,20875
96342,145569
96345,25349
96345,55857
