polar_area,amino_acid_count,isoelectric_point,avg_hydrophobicity,binding_volume,hydrophobic_charge_interaction,protein_mass
97.329282,644,6.408556,0.493544,16.431554,34.030769,487.633283
56.565559,1473,8.032182,0.914388,11.327147,24.561486,652.608516
27.723583,1009,3.6944,0.408642,13.858088,10.583488,413.710574
61.464883,1107,4.621685,0.633526,23.355425,17.146218,543.181116
103.630016,1260,5.153928,0.820922,11.120045,19.039759,593.45548
61.634355,1459,6.139023,0.748425,16.604245,37.032046,748.986024
61.194843,948,8.153709,0.694927,16.785392,18.85875,383.516615
89.094056,1183,3.889727,0.664233,19.599857,27.842623,448.506551
68.715387,342,5.101009,0.499572,16.567749,25.231979,404.311599
82.060791,1265,3.600548,0.525781,12.906679,34.675343,705.684607
62.574739,1247,6.940545,0.601409,10.892336,27.41625,406.143791
72.994538,318,7.047989,0.51153,12.897286,35.0535,411.191303
103.018441,922,6.50447,0.606138,17.71974,28.919173,520.155311
30.659808,224,6.777283,0.659952,15.82325,16.4988,393.354866
90.953615,860,6.394155,0.769931,14.445734,14.749463,493.319004
109.666959,1022,6.751163,0.510123,16.490439,22.285161,394.466026
38.870125,1272,8.629305,0.641364,14.321125,7.679474,496.027059
96.685844,1142,8.023191,0.654824,15.541377,30.593705,515.574511
88.899898,885,6.222504,0.524024,10.176909,32.573931,482.60953
118.90678,663,4.275376,0.408044,14.106638,16.824722,458.938108
106.699387,342,8.65977,0.628668,13.261398,30.659369,263.007266
58.361406,1085,5.663148,0.765991,10.956867,34.719575,363.808792
45.804591,1241,6.40574,0.65286,15.507713,39.793071,535.017391
63.27698,470,4.635239,0.52253,19.368036,31.150762,408.066177
105.997269,818,6.012995,0.774818,15.392512,17.141538,462.128742
68.672004,1317,5.546663,0.785375,15.491373,25.393901,654.657545
72.544312,1451,6.695219,0.474513,17.245069,32.99916,757.580979
106.977613,376,6.235145,0.795037,13.474434,24.682029,376.355004
48.314095,902,6.701442,0.656657,14.427345,27.264877,516.579159
96.74347,416,5.946139,0.640293,12.570385,29.874023,440.19325
129.381314,1397,7.731662,0.848302,16.478213,5.362383,618.182243
55.827636,1070,4.868312,0.646416,15.883177,8.473523,500.627473
83.498777,256,5.565137,0.770033,14.86049,29.078877,503.074899
119.926083,895,5.723313,0.547882,14.637434,36.585937,647.533526
85.220334,357,5.931827,0.65981,18.455254,12.129319,227.612619
99.59512,490,6.664461,0.55328,11.173366,34.323949,389.47952
79.131569,960,6.181579,0.537209,17.80031,17.747818,569.905544
67.470575,730,5.229302,0.756314,10.813188,20.216826,503.677268
83.911691,1088,5.514189,0.516424,16.607216,39.269013,602.632899
54.865363,855,6.388033,0.603765,17.987938,0.617775,612.037764
87.204457,1128,6.606743,0.752803,12.549689,8.080515,527.900373
34.530798,888,6.759314,0.921216,10.331167,6.795941,351.981648
32.555296,877,3.222532,0.718178,15.853305,5.257931,556.186605
84.096661,475,5.744696,0.735832,19.763315,27.157945,426.473743
67.045015,755,5.30908,0.758343,16.795991,33.683439,373.588361
69.891359,1430,6.847744,0.597855,17.494037,8.562517,687.722815
125.009362,509,5.621324,0.488533,18.467823,-0.983578,359.391653
110.35237,582,5.292965,0.850349,17.514998,13.063557,497.492681
105.562422,751,4.877979,0.450832,17.689439,24.047884,431.086212
101.494103,1143,6.425982,0.575454,16.130998,50.577876,653.390584
48.087231,791,5.496665,0.691803,15.81144,21.979146,368.413567
37.716852,694,6.353106,0.69204,16.448759,6.837154,493.307183
69.479358,895,5.448556,0.51521,14.145079,27.956326,668.771499
66.279458,1395,6.139479,0.674942,15.793052,12.433633,576.232627
105.76313,993,5.052338,0.484279,16.25933,2.191164,462.038033
115.904148,762,6.955646,0.451019,13.899375,24.141398,346.503401
84.188262,623,6.050899,0.65718,10.532333,23.809113,460.615259
82.265119,313,6.097169,0.49748,18.306189,34.099146,390.315491
107.614111,761,8.459822,0.607816,14.065591,26.399744,413.810358
67.260804,1289,7.163638,0.558066,12.284372,6.494633,438.244013
112.125763,906,8.084679,0.573464,18.251299,38.630482,284.251468
72.398957,857,5.463013,0.764974,14.039124,37.486231,623.401819
94.469457,1140,6.79524,0.799871,19.110762,41.518233,340.432408
76.179194,862,6.047053,0.686612,15.753125,19.65806,327.157657
133.561312,417,7.720863,0.55369,12.432809,12.14975,365.675268
48.460382,961,4.859209,0.672675,19.232878,20.696248,597.958425
137.145719,1314,6.65073,0.798084,10.870859,21.896552,378.966624
62.462444,944,6.860574,0.521556,15.587185,25.030772,441.992219
93.184487,930,7.583433,0.648894,21.739834,29.00472,485.347989
100.344917,890,6.443375,0.724748,14.627057,13.958725,618.068765
103.087495,1414,6.234203,0.591499,11.059271,24.48086,521.395131
108.832353,502,7.165083,0.607614,15.361562,22.251625,551.842168
61.607976,896,5.673411,0.599851,10.677485,22.253738,436.647555
92.491366,769,6.382134,0.568484,15.977795,31.163251,490.708596
37.583306,678,8.387423,0.608931,15.883908,14.639717,387.209227
93.000098,1483,5.816048,0.445035,12.387852,23.030058,643.295999
94.818092,936,7.272642,0.533116,15.201645,30.999084,530.967581
34.33179,1366,5.273334,0.608161,15.842672,14.727887,516.994395
97.527022,723,7.77028,0.653469,14.327465,4.74745,586.258853
78.216227,356,5.559691,0.836576,21.664813,16.019876,371.483921
79.681274,315,4.233564,0.665234,12.606767,30.978804,259.199901
146.363495,718,6.804968,0.705278,14.632538,34.514238,350.47492
118.111442,1124,8.58669,0.615561,16.435305,40.197711,408.75767
77.578866,1284,6.840093,0.690374,15.255857,16.148,512.474079
116.564919,581,5.120043,0.738968,10.033746,33.400142,321.838921
96.516521,412,4.963261,0.506205,13.774153,38.97591,436.826056
74.192943,1262,2.85876,0.707328,16.881121,18.660985,453.929442
22.530885,667,4.43551,0.59184,18.600577,43.799778,191.357311
75.458523,675,7.166207,0.62593,12.859444,54.647543,506.21892
47.260062,1438,6.172947,0.6698,14.317871,15.191971,639.591482
95.098884,569,5.51541,0.482058,21.276027,29.150735,295.359634
99.510978,1314,5.677684,0.752515,15.748559,16.852345,494.37336
83.654668,1253,7.410298,0.509942,14.476246,22.817487,549.414922
63.678201,902,6.279987,0.616683,13.811526,9.132204,463.256122
78.438007,869,8.355384,0.432414,16.865925,30.009635,617.252947
83.677162,735,7.384974,0.683842,15.040005,29.680367,599.636352
101.910028,400,5.252672,0.562721,13.133781,29.564104,132.442913
101.582371,1144,7.319479,0.707041,9.111348,13.888639,664.538422
71.730949,1192,7.225552,0.780324,18.256685,26.442699,547.787442
62.560481,1389,5.914285,0.68026,14.922072,18.379616,458.573892
68.094468,1112,6.04148,0.612583,13.192134,28.846714,570.445471
89.763162,1082,5.547782,0.739826,13.576505,25.586562,526.01664
123.206539,316,7.176334,0.786339,9.487195,23.232231,376.657635
65.224633,971,5.584088,0.637281,11.305452,22.212795,372.431048
107.964961,802,6.889663,0.566558,18.71142,30.253401,433.12346
46.896821,281,7.055933,0.574174,16.549269,14.453494,274.523541
86.211703,1315,5.739219,0.541148,19.37717,13.417378,531.258907
125.22775,646,8.064331,0.566698,12.915477,17.876903,354.245014
96.451449,318,6.787157,0.690715,10.093852,22.904866,352.20094
20.155986,1334,7.051199,0.708942,14.790064,27.035061,550.479372
113.047749,471,5.774835,0.68929,11.839721,17.36303,498.17394
104.018597,1004,7.543226,0.723292,16.604557,11.971841,439.919297
65.738479,613,4.53104,0.471838,16.477386,24.581989,220.816159
70.819016,599,5.583384,0.587964,9.955565,16.896701,359.247452
71.677515,1490,4.041625,0.618481,17.317309,17.388574,603.42381
65.523665,549,7.596336,0.576175,14.243349,16.449681,270.510087
76.957545,754,6.122482,0.613979,13.179702,15.561585,337.739641
61.430214,1254,7.178793,0.863946,16.710976,24.31644,464.750556
40.2503,1071,7.129698,0.541213,20.134015,20.626511,445.41372
115.489096,459,6.925483,0.769796,9.860367,13.39119,538.566656
97.158745,1001,6.780527,0.720977,12.134173,20.486656,391.052986
61.16718,715,6.031518,0.452698,15.111,14.201785,384.740772
56.005734,929,5.777656,0.805497,13.060693,17.44807,422.11649
119.955175,278,6.130074,0.771681,17.432621,16.041596,372.700059
116.111786,425,6.225078,0.771395,14.288696,37.165054,389.861922
67.453349,774,5.671935,0.7123,8.924806,17.929176,361.157951
133.379158,899,6.53802,0.690691,13.585785,46.167756,472.722727
111.756832,1065,5.64361,0.423538,19.102648,22.35422,388.470745
113.261036,274,6.83822,0.686712,13.582445,32.960422,473.739417
78.059018,742,6.811787,0.55541,18.030882,25.636448,271.936686
84.570906,1292,8.180421,0.517794,13.281643,22.843719,445.615602
86.542656,622,4.879764,0.653819,16.202275,38.56373,562.912788
53.657529,1218,4.256186,0.639002,13.664245,27.421903,647.834668
90.210732,757,5.392052,0.910126,11.872751,20.680338,463.995117
108.181884,220,6.683087,0.829639,16.447899,24.541051,247.99545
55.370402,556,5.998989,0.545458,11.747392,26.181727,433.740756
89.07328,1023,4.830298,0.524694,14.995532,8.941531,613.764272
56.49849,1157,6.716725,0.630626,13.220857,25.646542,663.565248
93.956168,393,7.559405,0.649704,16.70625,39.015144,270.616852
58.768263,988,7.191146,0.616682,15.344211,26.272864,368.881269
49.841356,1353,6.936918,0.48353,19.755994,7.49764,606.543681
67.26132,615,8.463476,0.463328,19.379061,30.891831,628.555661
52.486949,1370,4.777379,0.684717,16.441317,26.974816,753.749582
118.144113,791,3.600832,0.548502,17.980695,25.474851,417.682576
74.397225,349,5.285372,0.53544,16.49587,30.348559,277.063556
96.866409,839,6.239569,0.632328,17.248754,10.292688,409.349133
57.106372,1172,6.463174,0.566512,17.984383,32.785596,508.107875
73.310427,421,6.810677,0.539932,12.319765,27.697895,361.803654
73.63941,1393,7.546514,0.570089,15.225079,21.12418,679.570456
155.402668,1369,6.133616,0.828509,20.593439,33.643036,611.675834
45.767329,899,9.032353,0.585365,16.597214,19.81546,416.09648
36.046126,1472,4.620165,0.667048,17.795848,24.050488,779.481072
105.843142,369,6.203464,0.616402,12.921023,22.227343,455.98197
60.037043,518,6.084563,0.642368,14.539586,22.59193,426.635384
96.409316,377,6.200671,0.467451,17.229165,19.52399,524.521308
68.643277,551,8.511345,0.703155,11.192329,29.467007,374.681259
57.473095,454,5.514671,0.604679,13.392747,20.599148,406.501442
85.409519,1430,4.666923,0.68643,16.790926,23.259335,500.410041
96.112209,431,7.498409,0.670003,19.504728,22.655449,423.426423
95.382428,818,7.680378,0.643575,19.084714,17.545302,494.292813
81.42454,1095,5.866895,0.531771,15.439953,54.122703,662.062219
46.484927,875,4.421534,0.684774,10.705115,13.5831,336.359802
55.776546,277,4.161171,0.749021,19.89236,8.055159,332.182729
75.735927,797,6.597018,0.591801,15.645052,18.477337,419.744522
93.259834,1178,6.310056,0.484001,12.767844,23.75103,419.655379
97.592041,1340,5.489896,0.764535,20.118517,31.293378,442.145809
88.493004,649,5.551397,0.659277,15.653481,16.857069,430.722053
121.357581,1366,6.044558,0.810335,12.113302,26.962789,623.066788
57.265604,1287,5.550985,0.580005,17.301013,27.04383,575.965605
75.123339,1481,7.034488,0.50464,13.348088,-6.451577,642.303739
106.105528,253,6.460478,0.646416,15.7239,34.46262,417.091605
79.786259,503,5.232361,0.720013,14.637881,27.354044,349.305708
57.610955,1390,9.32602,0.586513,15.630301,24.593931,563.922347
124.02053,535,5.743227,0.632889,11.341476,28.116403,569.71784
114.325769,1001,7.612531,0.716899,21.153613,21.562571,590.848774
47.365852,517,5.557487,0.663423,16.517911,33.041895,469.828231
85.880814,665,5.531513,0.608974,14.28479,30.209306,301.379086
66.54553,927,8.347553,0.596304,11.867509,30.112761,596.169609
81.48312,1267,5.865462,0.651938,19.33811,14.630659,555.572951
73.357662,480,5.130612,0.741201,17.086436,22.995747,457.618683
93.64873,1275,4.761361,0.804158,17.272661,20.280648,417.214941
102.122537,1461,6.912981,0.5631,14.686246,13.811375,681.507254
73.727941,917,5.176369,0.544484,18.682341,31.642628,691.578465
108.242701,972,6.262314,0.667486,12.824325,-1.936031,357.131955
74.01906,1449,4.847047,0.497022,16.871916,32.437348,585.433119
121.706852,235,8.616215,0.590864,17.843245,50.034716,378.617949
67.012319,1367,6.592586,0.531013,14.051188,23.43627,569.310371
61.590983,838,7.686424,0.754625,14.465815,10.832413,636.858616
86.592345,783,8.799143,0.708965,15.78723,20.771893,401.03679
66.62102,686,6.127448,0.545642,14.81304,40.658991,333.869639
58.234897,1050,4.826558,0.702048,14.724047,23.507419,408.075608
81.10623,1230,8.420764,0.620761,13.66682,11.959513,415.373552
88.914914,268,7.686873,0.501183,13.296762,17.40592,314.400604
43.928244,598,7.443905,0.70907,17.681443,15.204996,515.128166
41.258259,342,8.23157,0.659805,16.796664,8.328607,311.053024
63.611038,1354,6.512571,0.706078,16.485239,35.264232,542.187788
85.306228,1292,5.182755,0.630919,19.457941,20.527014,517.554065
76.571732,738,7.474718,0.712381,15.571032,21.030744,477.880711
90.169999,247,6.803012,0.547278,11.697771,19.770551,309.192665
84.491799,1217,6.800775,0.571324,18.2776,12.652711,606.547316
74.441164,608,5.362718,0.498247,14.823124,10.319421,422.158568
66.216046,222,8.449948,0.465723,15.92836,34.772239,382.189316
75.151779,683,6.019787,0.739224,9.358564,25.625908,401.764541
48.708776,457,5.992913,0.667319,14.371606,27.325183,232.457448
8.542017,549,6.712598,0.620079,12.699504,28.200355,407.628923
88.255933,1018,8.802735,0.545761,14.037213,18.534793,343.469151
102.022264,889,5.55697,0.579125,14.503919,17.485238,528.390522
107.189599,1199,6.39178,0.609182,14.732237,28.595509,605.769729
76.985644,500,5.559593,0.687692,11.97984,18.991853,427.066118
89.009874,412,5.024082,0.662441,17.481968,22.625316,389.456874
45.40324,948,4.849727,0.704901,9.975223,-2.717919,310.296606
77.376712,786,3.910589,0.749969,14.224714,49.728674,456.019742
81.61469,326,7.551563,0.710142,15.275744,32.928778,436.300318
62.801023,283,7.347463,0.682347,14.309913,21.240968,382.436784
80.526869,459,7.521138,0.632885,14.955023,16.997893,429.449578
103.200247,208,6.110807,0.532725,14.180746,3.876298,415.625479
89.364174,1415,6.346403,0.641967,11.675232,17.471607,671.536844
88.90221,1026,8.178328,0.650304,12.220692,40.42231,523.324288
120.645345,1329,7.011236,0.680686,15.147791,17.167817,521.439267
97.255487,828,6.870434,0.786861,16.089995,7.054715,472.11326
118.247151,333,5.123661,0.577805,13.456657,15.986659,350.271924
39.535048,530,7.334524,0.763871,14.302944,37.221943,394.569523
94.206135,258,8.657882,0.667542,17.019872,26.89079,217.046806
81.282092,1174,8.13971,0.653513,17.996017,23.229233,476.515708
97.629863,1029,6.283311,0.619242,16.185917,26.18129,474.199595
59.906941,256,6.49203,0.755476,16.352263,17.904107,415.268855
53.353013,1314,7.606264,0.689122,15.931453,8.544164,460.214868
70.517238,531,4.840357,0.622686,12.264691,3.782048,484.608292
33.262111,303,3.950474,0.668834,16.609705,30.417501,369.558427
66.79401,1048,6.288775,0.64116,10.598277,37.933079,265.038145
78.976321,337,7.574709,0.627167,15.886487,20.222112,420.055412
73.161665,643,7.677627,0.526689,13.251761,12.918761,357.436398
71.517864,1270,5.614852,0.680378,15.633941,22.743852,682.071891
114.095143,1374,5.002758,0.695411,14.357173,14.601759,553.168654
81.843642,1227,6.799313,0.743569,17.477937,21.888468,448.522514
92.682523,1465,7.732896,0.730046,16.818531,22.397404,669.853482
110.431746,1029,6.327237,0.683016,14.647202,39.856476,396.880806
46.592581,979,6.230488,0.691639,12.030115,31.698435,426.263397
70.210699,1160,7.249913,0.760902,12.796478,25.678497,433.705611
80.742556,1233,6.830885,0.646855,19.723861,28.41903,482.313609
121.111159,1270,8.543807,0.633734,19.701713,10.634866,589.905578
46.443624,869,5.518051,0.586202,15.372571,5.087352,472.396027
101.878697,203,8.938955,0.692387,15.057353,24.627439,280.729241
73.151424,207,7.631029,0.66665,12.863588,16.588713,302.618667
54.586118,1243,5.177206,0.737481,15.15939,27.302019,658.603008
102.561254,1260,7.678921,0.709373,12.520645,34.091019,478.671284
109.663936,274,7.838187,0.663849,17.441801,21.318803,341.354272
118.580711,426,7.732359,0.747634,11.176494,20.525109,362.611532
67.592185,1151,6.571891,0.57396,15.972321,4.825311,402.627389
49.562293,747,5.980875,0.800638,10.193824,26.803671,469.799716
76.561908,245,6.006684,0.508687,9.82936,21.441053,267.280079
35.003892,523,7.666141,0.465528,14.597604,13.434846,592.001975
80.635367,663,5.017134,0.571309,13.036538,33.148769,425.260665
6.834102,1478,8.506559,0.673638,10.689887,36.601188,570.537206
56.795139,926,6.478055,0.487573,20.927904,23.258727,451.072563
100.960644,1080,6.096854,0.571765,16.957302,8.258137,540.457132
80.628646,595,7.585252,0.528842,16.935384,20.393945,399.208076
86.538548,1198,7.487126,0.601902,13.262424,20.652497,467.759502
97.192125,1442,6.857613,0.665073,8.621609,31.018897,609.146102
75.578367,1064,5.342621,0.652286,19.34224,8.366525,404.531323
89.096948,1156,3.227544,0.641461,20.966367,11.634514,465.415494
77.550195,655,5.225201,0.753374,11.715438,26.623673,397.41729
76.450921,1113,6.250238,0.743045,14.761366,14.891863,467.313774
90.699498,846,6.448376,0.567137,15.475782,32.836903,449.233082
93.355633,777,3.620012,0.550308,16.046514,24.17927,434.786102
70.752549,1126,6.749474,0.641328,13.388806,18.21286,501.838324
21.006477,261,5.235336,0.481213,19.486873,16.473514,348.694684
98.04859,628,6.730157,0.731547,17.342404,35.61478,445.275552
69.591618,1051,6.712614,0.656926,14.992445,14.768654,471.912197
65.334355,1436,5.674313,0.722774,8.030175,7.16831,508.696165
35.740386,1114,6.150743,0.63239,14.774361,22.563674,542.569802
109.456116,1222,6.054523,0.558041,14.989749,8.815469,556.177282
15.885439,1468,5.323356,0.648433,12.128466,35.651707,609.499715
75.843343,795,6.289347,0.596476,10.626834,20.249673,510.846672
99.888032,885,5.70258,0.543098,18.853708,17.552261,409.032469
69.049055,1079,4.901483,0.622204,14.455855,16.069914,439.104286
110.444103,782,8.030262,0.758425,13.767253,17.622512,295.024283
113.181422,341,6.64692,0.494249,17.781936,18.832607,338.200881
93.136813,1251,5.164683,0.606689,13.085874,10.801908,532.797444
84.34282,1176,3.98611,0.578707,10.883096,12.395924,351.064138
35.107308,381,5.650403,0.616119,11.879152,24.160606,238.930475
96.767636,1059,4.67772,0.623451,17.709777,38.546817,579.891762
82.167298,1416,5.023329,0.592349,12.02207,7.225407,654.307074
48.468553,1336,3.650175,0.525574,12.720163,34.694429,607.270328
60.551727,246,7.410531,0.557438,20.966062,27.525352,205.011453
51.715172,1075,6.986554,0.639143,10.751203,25.491343,509.461368
50.007953,305,6.396213,0.69438,17.351326,20.430452,163.49688
95.547507,1388,5.407901,0.603335,11.715611,43.240741,578.613838
39.104098,1349,8.250691,0.546148,15.286446,14.316445,675.253441
87.344593,314,6.372903,0.632772,11.534706,32.990356,321.511331
118.493152,806,5.995728,0.613576,18.85217,12.6071,447.35302
42.743849,373,7.430792,0.714664,13.917156,10.245298,293.432084
84.182556,1423,5.166386,0.742698,11.639515,23.149739,518.590968
66.059951,1282,6.824604,0.618037,16.350023,16.091843,499.127746
99.055589,574,6.939716,0.568791,14.912534,19.281735,589.756474
109.111068,1454,6.363659,0.584934,18.11177,9.225613,457.575215
55.908764,417,4.834171,0.822749,16.398742,31.881764,395.643975
123.445048,901,4.514432,0.603251,12.358748,44.627677,403.651894
101.892335,299,7.123565,0.748765,14.344663,12.111641,377.862962
62.903385,1088,7.075751,0.6564,11.878343,25.427851,557.700557
137.573336,477,8.070302,0.638166,14.123288,19.264667,354.681725
81.954983,1070,6.694325,0.774801,17.367335,8.474039,284.352255
74.796195,999,6.227875,0.53937,16.892714,5.2185,654.796569
67.673925,1409,7.529182,0.693018,15.975628,2.188241,773.900074
33.705835,961,7.158992,0.68445,14.510067,32.322715,317.517005
82.665915,735,6.567794,0.509067,14.639766,26.149898,473.448763
86.601138,1321,8.413498,0.657021,16.358846,29.475713,638.798716
107.787053,1484,6.112157,0.493214,12.25769,25.6262,569.97974
74.988771,620,5.602555,0.459191,13.84272,27.59317,371.967053
16.145677,448,7.017283,0.71635,16.991362,14.58171,378.450893
95.030696,594,8.553654,0.793761,13.784284,31.552701,505.932373
54.852054,831,6.347309,0.70687,14.888275,5.532885,503.702849
121.100751,1049,7.101654,0.652116,15.086476,18.595958,448.852247
58.361947,1383,5.848977,0.688126,16.982067,17.259058,375.176006
120.373225,825,4.421111,0.805217,15.404005,30.765514,538.788065
29.65641,374,5.318035,0.72151,12.860061,24.787105,212.555506
114.922341,813,7.786116,0.700757,14.765133,30.460017,732.880772
87.736898,1243,7.102911,0.53039,12.685003,30.883404,520.683742
43.083076,732,6.93636,0.686798,8.926472,7.53565,227.834562
70.59385,558,5.986043,0.867898,12.970555,32.342433,293.807103
64.153639,1421,7.429166,0.617371,13.543157,29.32155,418.360358
88.928494,902,7.687074,0.665216,15.75286,38.063475,482.624803
95.536781,828,8.626809,0.512797,18.977039,20.46681,543.296578
73.793017,1222,5.7442,0.543093,19.279001,29.0244,419.764108
101.05932,1077,6.1976,0.561786,17.177955,3.405469,377.196961
16.486811,1268,5.792094,0.539621,10.752215,7.546712,600.85048
96.483017,599,7.912849,0.675814,18.109908,34.036916,381.693942
53.900132,641,7.079871,0.601404,19.022343,21.270461,347.056124
78.59942,675,7.384518,0.696877,9.14705,25.975122,452.681628
87.19768,583,7.637668,0.653979,16.011855,35.638182,361.388091
78.045385,1448,8.861074,0.677791,12.843468,29.270698,579.519687
82.175759,359,7.551106,0.703026,13.726576,-3.292388,265.421856
46.854942,591,5.610049,0.660272,16.209606,16.592411,127.585909
79.227069,718,9.117379,0.624422,19.730469,18.457555,459.029718
59.065076,408,4.397678,0.565306,14.655574,24.866969,313.915076
125.246064,598,6.161271,0.590498,15.398635,19.062812,359.310686
96.568714,1322,7.076843,0.754396,15.190268,8.615105,374.224991
92.371461,636,6.730588,0.51602,18.668833,11.177487,395.219759
80.330075,574,7.156904,0.597763,11.262009,23.477047,361.831154
107.77196,272,7.501833,0.614871,13.983786,36.16788,331.827441
96.26876,433,7.223976,0.627446,15.709895,31.348883,354.852651
57.554924,1148,6.62307,0.601851,14.664682,29.282135,519.70508
21.444211,1489,5.717836,0.795323,18.614743,24.243747,635.756871
145.992543,819,6.927758,0.48254,18.143847,7.699275,531.127091
34.209787,1219,4.662697,0.721449,17.820381,10.293684,465.396558
32.290376,1428,6.31046,0.603321,10.68669,20.326677,410.820125
130.715622,660,7.816767,0.714584,16.569349,24.30219,416.427928
66.347151,1328,7.644286,0.718685,10.007961,35.057015,434.007348
92.741029,365,4.794664,0.639904,13.919423,45.116977,176.667766
63.431266,979,6.18887,0.76579,16.763148,23.625756,465.51627
125.380207,1478,4.957273,0.675773,9.985983,29.54038,665.42869
49.31706,559,5.7477,0.884433,14.355846,37.804134,534.661938
52.145472,1436,6.480716,0.517997,14.566566,25.484209,546.229124
80.700344,506,7.449796,0.602482,13.251528,24.651181,363.587255
55.04729,1280,4.777456,0.768548,14.907258,27.899791,487.432419
107.658879,1040,6.07117,0.591856,14.860231,14.473942,463.666533
100.814654,280,5.024529,0.48497,11.860841,12.479224,329.890639
59.955918,307,8.082608,0.716099,18.363711,24.391281,244.077447
59.505974,291,7.423447,0.644173,12.420717,-3.902271,365.624688
62.860606,1167,5.886121,0.624775,17.700017,31.824211,397.342238
56.429693,835,6.513711,0.600061,16.710382,21.804987,419.339902
80.526412,314,4.073888,0.503522,13.018911,30.927695,485.781169
77.417727,1219,7.230884,0.823311,16.136936,14.42816,762.269953
84.106643,889,5.513033,0.546195,18.396078,20.371825,522.502332
82.53263,657,6.365716,0.821151,13.64591,14.090034,396.138714
78.446777,353,7.027021,0.63069,20.33182,23.351261,502.715707
89.092583,1489,7.011116,0.495722,14.745721,16.503052,610.712569
75.710937,470,4.369793,0.650393,15.545331,4.001542,412.316213
108.346776,910,6.428194,0.417145,17.704181,20.937744,478.321094
105.735815,459,6.188232,0.655443,14.756101,29.969879,479.673051
66.463898,1105,9.481303,0.603841,16.662735,9.321229,651.877564
2.250661,417,6.957706,0.658745,14.359637,22.635707,433.907983
49.674127,250,5.586066,0.743754,17.429961,36.933709,337.518445
61.931414,1370,6.393042,0.612491,17.441766,45.588751,609.135255
104.683538,369,6.262387,0.53877,13.122116,29.011814,351.204867
37.95668,907,4.944559,0.634123,15.860407,21.968304,411.61277
59.950895,1081,7.871359,0.586881,14.665099,9.047014,645.221639
83.758216,268,6.536834,0.790639,15.900987,11.702341,345.011571
97.201617,326,7.986449,0.710456,15.712779,20.923597,313.661722
84.714011,1468,4.576539,0.705167,18.107246,50.078614,614.193081
71.866612,727,4.848407,0.643162,11.457887,24.022538,568.210483
57.525399,1299,6.522339,0.696389,15.421968,27.411505,516.494578
84.713627,940,6.676405,0.701546,16.680984,19.354367,509.327867
101.571027,1362,6.303071,0.67295,16.407302,29.832362,508.725095
62.834812,1012,9.024854,0.790789,15.040156,23.231339,328.96606
43.610393,349,8.993235,0.615755,13.378952,27.500977,209.396209
48.773748,758,5.666998,0.600494,13.574666,12.279991,417.011308
48.954408,611,6.459825,0.799062,14.324193,20.013349,354.129644
70.64093,1236,7.264996,0.430281,10.341602,12.09195,483.283987
74.448174,582,6.895595,0.714762,15.451504,20.209266,307.368829
111.604188,750,6.246637,0.66373,16.487537,21.239628,519.884918
99.961931,919,5.775314,0.651629,16.896307,5.829079,427.073916
109.178984,424,7.005139,0.587362,16.516496,8.865296,303.251701
106.754607,279,6.845628,0.529531,14.711864,-6.219489,158.402853
114.600549,914,6.47019,0.646666,21.921938,10.304066,441.033172
44.408956,230,5.923846,0.516723,12.237181,9.736212,401.892506
91.67545,468,6.863593,0.815975,20.581659,18.028032,182.82043
45.410338,638,7.879351,0.633774,14.598715,9.528878,363.209221
98.443671,1387,5.944631,0.561081,9.592376,20.613884,477.372518
100.541076,402,5.93771,0.634683,17.204608,28.60241,310.477347
74.349517,316,7.194808,0.789823,15.766749,19.50836,340.311685
45.505235,527,8.634236,0.615318,15.78125,-7.905403,269.03063
57.13426,559,5.535261,0.687615,13.334362,16.539742,377.719883
18.348423,599,7.353007,0.660639,9.774853,50.855696,333.959971
90.167262,788,6.344646,0.757213,16.872951,44.717439,449.508422
103.565738,848,5.935224,0.521494,12.316019,21.567409,393.69771
94.713289,315,5.278567,0.495105,16.729926,12.027048,366.846601
61.328983,1274,4.980598,0.675166,17.795261,10.717251,492.410526
108.678072,1187,5.287728,0.454114,13.047759,19.579654,446.86417
90.265315,1384,7.623601,0.710384,13.559961,34.644921,590.501854
52.303354,987,7.322942,0.695406,19.802278,24.9362,495.207914
46.504555,1414,7.432256,0.730043,17.232869,15.413235,604.404665
103.134193,323,6.602055,0.657858,14.090504,16.49677,164.176563
63.880012,840,6.660968,0.757406,16.887697,-2.743654,465.59105
116.958349,1007,5.000799,0.471437,13.024998,18.501847,496.627237
52.146076,1048,6.290559,0.730328,16.485041,24.508363,369.190178
62.429266,690,6.017659,0.697624,14.445263,26.251577,463.429002
85.475365,625,6.264595,0.757508,14.2413,29.690309,138.939701
67.630615,863,5.973124,0.761243,10.276335,23.606199,421.64677
87.359883,574,6.802472,0.718054,18.498103,28.508787,362.330444
51.275886,634,6.883828,0.636721,15.554357,12.534652,345.950597
74.453657,1420,8.820799,0.543134,14.03668,26.467375,654.802431
59.183124,1166,5.351765,0.571273,19.049563,29.005006,492.588983
82.167443,400,6.758588,0.702113,18.547701,17.922579,230.861043
75.727593,1006,6.635838,0.590242,15.57435,24.986473,485.368563
95.351722,924,8.811807,0.627552,17.585692,13.558712,519.338123
108.293959,835,3.847818,0.557247,11.050121,7.629593,403.978709
76.404393,823,5.498866,0.513798,13.518454,20.88918,322.320746
71.632552,1265,7.090537,0.625782,17.267498,26.733281,570.952083
68.927818,1047,6.511178,0.658216,8.966631,23.669043,510.487718
