Land Size (acres),Produced_Quantity(liters/kg),Unit_Cost_Price,Storage_Duration(days),Unit_Selling_Price,Current_Inventory(liters/kg),Reorder_Point(liters/kg)
528.4341005,799.601393,35.14728205,31.7404981,18.58799512,522.7481665,19.77050673
837.9783131,205.5775794,71.12250829,60.12792672,26.40520447,118.944256,95.24348842
682.4089031,565.3157251,71.90200602,53.53492156,65.64127279,190.9210674,58.20859135
420.0973574,301.8352844,82.18369053,17.13038673,95.41750938,238.3750052,36.91020117
704.6098417,474.1775381,14.26956013,91.83850068,47.45030341,333.9488875,19.84603382
698.439669,734.7263929,51.43949125,29.21098521,26.29201254,4.210196238,71.08454572
907.4502587,372.2301231,66.14723907,47.35399793,103.49,66.26326218,51.91371102
780.4635191,767.1919216,80.2578285,15.42979636,75.68930413,859.0442836,94.28582074
154.3416711,499.0382597,67.19114292,43.01988299,52.76269619,173.0581712,37.57083508
410.6910737,791.4508571,88.41687014,69.27134398,68.64815427,520.6280388,55.08582922
391.0721614,683.9698385,47.00604101,27.83091014,46.19827152,304.0937113,99.90753342
312.1140388,497.9140013,51.90521323,49.57328129,58.05789129,83.5595512,63.62009546
486.840042,185.9638297,99.96,60.09922383,24.08447236,84.34122097,54.63575832
556.0821314,322.0106073,77.74719482,28.78907603,57.88859661,84.91629819,40.48911852
776.7244062,621.9788338,53.65436222,55.84697802,69.43958848,166.0112912,49.5647353
715.0985338,859.6244288,93.38038399,26.43764307,18.21388849,424.8586822,11.45503121
681.8506158,103.5147308,11.8843067,23.2149927,91.15551897,259.1957856,63.16422326
998.99,102.8589294,60.89796692,61.93833446,46.05249367,356.8909609,20.91498042
513.743219,999.82,38.12970139,2.946726355,55.16001124,494.7248505,65.65660615
788.5499538,807.8326919,10.05,44.78273578,83.12602515,272.1766378,36.07784958
229.8227907,617.8235465,10.05,31.52344447,37.00220906,357.6249969,32.79620607
38.25101354,244.5241079,99.96,22.17793556,94.45451663,202.5087761,48.51770526
944.4777223,519.9535908,68.55691357,82.00569781,53.35761283,558.641715,46.56831981
453.467734,265.5348724,84.41716051,9.063239091,93.07308848,218.0687341,51.92032984
638.8135345,497.0936777,29.62014514,54.65284314,38.71276974,185.4074233,43.74571278
544.2780872,359.872297,32.30775113,122.0953187,47.78147279,205.7501229,47.46183944
468.3817443,999.82,85.90334771,25.52071075,45.58096933,147.1891468,75.92708728
431.7575507,98.57958214,63.80258734,9.7886395,81.64534318,476.7951872,29.48971342
244.6251446,999.82,57.79625268,38.958851,80.3727875,405.822541,34.54846416
850.4695562,449.460975,18.46809772,17.5507117,40.16005497,159.6270167,62.88765449
878.0358696,708.6358162,57.47937532,41.70479688,58.82730874,367.6277121,42.69760891
262.7789768,756.4800127,49.11386676,4.598992974,30.22849068,126.4415581,49.37043425
504.0613639,491.462659,66.67401369,16.38278231,50.91764891,498.9132375,92.05241456
342.1719293,511.7837388,46.80834398,37.81715725,64.56586221,114.0191735,82.63997995
10.32,214.2472877,84.91453757,35.07985367,103.49,495.8763801,48.5454757
496.4295026,430.7491571,40.26595767,49.54830137,30.32143998,481.8972291,45.68198407
319.0732673,315.7477843,68.44794852,87.94364165,7.743919781,604.180152,53.86773982
420.3839017,412.3829691,43.68997757,35.49265057,67.7011345,472.986394,44.58583434
700.6914597,590.1811622,64.06929592,22.84188204,56.06644575,415.2574603,55.34247622
170.6566184,735.8499818,46.76960419,11.2286994,37.06784931,334.3887526,58.03927967
464.8487186,512.289003,36.89617131,20.37607337,65.45526096,280.6176372,65.72119572
116.9296025,999.82,73.66247863,8.299893259,89.59941133,160.4687422,59.88857885
433.7689509,465.4038322,25.60700972,12.99495692,33.78193997,373.0285952,45.4651042
998.99,47.19372536,71.09045684,7.172542171,73.39094261,4.103388748,71.27840263
355.7870338,53.21978317,23.28384328,37.86838713,71.53927541,594.6685205,97.54873241
183.7732553,353.7054733,65.53478581,39.72274091,79.01971912,267.6344212,56.34911246
697.2639766,563.3355481,69.21592372,50.15513463,65.41638401,138.6083902,56.98646647
601.2165177,70.08903077,85.84451556,20.61710052,17.74931746,44.6657944,99.9379007
259.1293832,86.06762227,61.42403667,74.56748464,47.76629547,176.4372593,61.40265043
531.2785166,756.7423845,96.09102091,8.627636163,80.64407867,187.2670642,56.14121444
283.6518381,547.3203808,99.96,2.215113558,52.35854847,103.8032923,34.41358303
402.8243324,526.8625642,50.95004655,107.5724822,65.21607435,120.2572056,21.42715585
744.7311579,709.0960476,24.52865613,6.201211132,75.7090357,394.9923397,88.03590955
448.0554105,10.79897419,53.8250377,63.4370085,29.48046421,47.47308221,30.69864491
235.3362865,747.0456901,65.86385587,44.57239754,51.88876635,437.66085,74.48641033
679.6554193,726.0154991,43.70913735,62.194345,64.08605694,5.499647464,39.44274567
542.258178,207.5009776,80.54644037,19.01145841,102.175201,603.9426145,48.79656571
998.99,999.82,11.9972019,15.867961,74.13630625,585.6052278,50.98195004
431.2707608,611.0664556,54.67840022,46.40127683,62.20894894,268.3026893,46.53574684
211.4632823,73.53045529,31.99172889,34.24320725,82.28081494,497.3276152,86.59716312
832.9009346,714.4685821,82.70952386,22.20117378,103.49,508.8083441,51.89001441
269.6879272,1.24,54.69112262,29.70984196,34.88321009,307.3413016,30.24737029
314.0029051,651.1079147,60.38781276,46.77774968,81.61521013,143.1764917,53.13852624
738.0843453,1.24,64.14171636,138.4810149,103.49,401.9342211,49.2498352
473.8466683,3.45526126,19.29196262,50.6007833,31.43569268,139.0283545,72.28833177
751.2213201,726.1617396,29.82231501,47.99060815,31.73448473,460.5859015,79.48884874
40.18752076,1.24,10.05,48.3880645,19.8537192,205.5038551,84.52272413
358.6531516,904.4091633,90.19727728,49.23694883,62.1534043,430.8858239,50.61102607
620.7199048,457.5672466,69.10531653,58.6004141,18.14822148,51.17612288,27.85532829
596.6972075,669.8957911,12.25392727,60.05031205,67.64582588,320.7255589,60.04614816
255.6116782,177.1571454,60.64983451,14.87509058,76.90052195,310.4539276,33.13418057
48.33487095,331.982164,53.25253398,2.882617989,5.61,545.1829151,52.3478997
998.99,375.0136719,92.95690784,20.01205924,28.30471308,512.3016539,52.12119116
612.4334511,286.3473982,30.13411385,64.7208052,28.23912669,238.2571404,66.63719803
633.8767557,678.1585516,78.26408856,59.93202004,42.91746278,308.4930475,52.30689107
10.32,976.9382223,30.68845651,1.571380473,56.55313843,322.5683141,27.24500816
342.6137302,907.0763881,82.13771098,26.16437868,79.18546087,256.209523,18.56860746
175.7566578,307.3453718,67.2854178,27.90414744,66.01286468,181.7315712,32.37801615
753.9562036,597.5849504,33.12144596,45.74668563,26.31783672,324.1622101,34.32320505
10.32,587.4715644,44.4457566,17.20350828,62.36283183,390.9798774,71.27939186
563.4088156,919.3822865,82.05478757,71.56425343,103.49,249.1065095,17.01977326
524.9737008,687.566631,25.27938909,27.13790957,42.87814751,335.9834285,84.92767709
998.99,1.24,41.29373971,42.54154721,59.69761658,609.9168624,99.49993981
385.6519391,933.8531994,61.64942309,50.72907747,95.83845535,410.0409535,21.09436931
742.6850478,765.9842883,62.01785032,56.02143943,28.18748788,337.3945582,86.41060306
575.8729333,999.82,42.07417606,85.3469423,19.40631818,85.60673724,74.84095242
661.7706567,875.7584079,10.05,52.59850909,46.4107974,402.0102644,65.92398558
487.2434164,498.8030442,59.9849356,57.59274175,82.33085166,159.0991092,34.13080331
361.9452391,999.82,59.50340794,76.46397259,65.55594522,169.3572122,31.32792553
465.8441601,587.9725304,53.38529366,42.73725127,53.3057394,120.7565326,30.14167962
670.2511601,28.7578764,77.58760188,37.69690798,57.88674861,280.7739741,48.42536835
121.9172933,358.2647284,24.39345206,27.42757101,33.22483141,555.4154339,19.42470639
652.5675218,520.0965694,84.74070754,16.27151147,42.03748727,427.8241186,68.23605298
124.3785196,166.3518866,60.12857826,18.60224705,32.07999691,600.2533841,50.90491194
998.99,457.8561606,16.98446604,110.7013357,8.23536138,493.3405014,34.78302484
787.8516434,1.24,56.86425848,18.96589714,11.56700409,412.3242739,55.04968567
473.6723141,684.9842725,60.81335733,3.774486835,28.43932265,385.7797959,61.83967363
920.8765675,445.9784991,16.63564952,28.34089165,41.62221042,310.8233951,67.82304212
998.99,252.1874634,74.18400131,8.06624791,92.07831281,554.743546,19.17471847
864.4352763,991.0291985,59.01751524,59.26185124,18.63886109,162.5066509,91.17111684
527.1185031,399.1105635,36.12162071,16.81145911,18.87866766,330.2870929,28.12489266
686.4328384,488.5055772,33.95549145,38.94935603,78.68755604,474.9067021,19.73403383
411.4010584,766.3504829,50.1110757,48.81707014,26.91095905,143.6218629,99.32885499
422.3423503,80.50517194,38.20634866,23.14224355,23.5828994,147.8911811,44.74346237
190.9546126,551.5507951,32.74913238,14.68654502,66.42560522,489.4378064,28.61058502
438.2546303,664.9409477,20.21248769,43.80542086,75.02138183,48.18778311,61.37442359
706.2545658,647.0407232,63.78329109,7.499896291,79.89262096,205.064931,21.14371088
790.0106853,808.1826773,57.53739329,39.05059455,51.37469552,89.36354156,30.20770405
636.0212966,265.9126813,26.46218415,38.10993654,23.11841166,247.9525826,35.88107692
580.1710124,333.7440918,43.72560072,63.11823251,45.53212749,141.8098364,98.6073763
998.99,309.3453511,19.85940471,1.887066949,67.00421722,469.7598186,15.07742583
583.4353251,220.8225124,52.79169367,6.824870302,90.85953387,247.6622717,89.74534936
35.08470927,393.9987385,13.91617301,3.048502285,90.21617646,416.6920126,38.8905325
153.8033876,507.091686,12.53768163,22.25836327,38.9153579,444.888664,61.82839799
548.2225872,972.5510626,92.67823787,1.428188649,48.19879663,370.4850479,62.99773892
896.4733294,319.1300309,10.05,72.06688799,72.46147949,334.1982283,82.43621365
318.1172753,477.9908385,43.11550288,42.43224706,54.45408985,128.4900308,54.77370391
53.92126441,656.8634371,91.63288571,36.07837222,78.64798229,189.1929528,46.87752621
418.411571,23.6899953,37.86805838,76.90696069,64.51262399,216.2723366,88.20137872
582.0461709,462.5350702,25.72883005,60.05589319,51.28225141,119.1045312,44.57615219
557.4069867,877.4840639,78.04278536,63.90294948,21.89641944,172.2785246,69.20885452
371.4175918,497.4211495,50.27853029,16.30677527,33.67115621,53.40442032,27.77999869
988.3959197,764.8716891,69.48571185,21.67521891,5.61,182.2984272,92.230739
56.23813679,158.1077146,19.00069198,49.15320766,52.52090132,2.27373323,40.01889075
494.4922043,401.1385196,99.96,38.35209594,74.14751258,371.5012462,58.20505103
360.9232291,341.6322901,28.12404582,32.06898829,65.56040353,447.8809717,23.74879811
321.6879855,809.5791796,45.27958026,69.17062809,32.51722663,56.53245377,34.94222992
551.6100632,690.0670071,56.17542396,53.85423975,80.63652342,185.4299447,68.3859016
613.463915,347.2008562,10.05,60.8728392,58.87108313,160.0607543,72.25788975
549.7450683,383.5937617,59.84488812,71.34166472,45.47983533,435.2563582,72.39397948
74.87559412,561.2667266,51.58310501,5.453465671,64.17586435,228.8034944,29.63722492
561.6885837,999.82,45.05947167,119.9861503,47.06129898,83.60493241,99.06726445
739.1443589,710.8684882,44.93608039,32.74810911,55.1042861,262.8217916,16.97145072
169.678552,295.1012862,43.42611505,2.697470829,43.00765791,75.19158337,36.73859127
24.88309254,400.4862811,74.1325401,30.48941496,34.79589197,109.13591,31.68844275
251.181873,1.24,43.37778365,35.68583049,59.67488505,376.1118408,53.47517834
10.32,429.6516208,65.31472871,27.60508821,5.61,310.9965648,60.78940201
714.7870552,506.3571523,97.74568885,21.95650682,70.46948208,116.6656148,44.05458194
658.0809059,443.9265327,83.69231056,83.13941623,9.957494771,206.6419038,57.65928536
708.3594062,620.2194298,12.21382561,34.39078163,53.31021683,542.7347744,84.51736206
658.2333911,491.3852782,53.79632039,88.60254335,34.57823857,317.7890882,50.3964382
266.9391706,424.0880253,10.05,71.11739007,49.81738024,598.453119,40.04333906
612.9767998,656.5318218,10.05,26.76100879,67.70683338,166.5338153,73.68483881
436.7224733,373.7688355,11.7205034,90.24369626,54.13276228,110.7318527,38.98129741
330.2938068,828.6131138,46.71559168,53.01390096,89.03677575,296.4987716,71.56525203
513.3017015,232.2550284,75.22664446,30.54499112,65.91034767,128.2109467,22.0462906
458.2906671,436.7168624,10.05,69.73810192,80.67578619,468.0596693,73.06501175
700.5154796,332.226001,58.4351695,22.29290376,39.83808498,322.2153359,75.25218972
173.007431,451.3810417,62.57360488,53.83511239,47.33789431,686.4400945,44.11166822
546.1637951,250.4332829,78.92491825,63.37539497,103.49,603.0193474,66.39107407
417.1900054,7.204545818,67.33902783,90.34521321,58.14397033,332.1767106,20.85171038
223.3049037,509.8315534,66.56078111,28.35885187,53.96248978,297.17927,41.26958689
733.6847307,235.0240654,71.72943949,40.15421625,5.61,258.0579561,54.440527
838.5581621,743.3600492,47.01873365,85.51404032,44.95140016,413.7582747,70.77585975
728.3014553,131.8746307,76.29946216,27.62032215,55.13098772,151.1870605,57.74152757
613.9621804,954.5318119,70.51325922,58.9921187,85.84813693,180.4695069,87.78400223
35.61211483,347.6956573,24.29591916,67.54732778,5.61,501.8652754,20.75330524
714.7454983,676.9039101,53.48622528,4.313235951,39.05489686,153.4806157,74.66182198
728.003894,52.32793619,68.95149065,59.02619639,44.86885541,94.27108243,79.44448638
10.32,827.9005021,37.41610803,54.85477172,103.49,50.73217007,29.34192863
998.99,750.8922745,10.05,3.065947331,66.50648776,261.6631367,89.80364899
749.0860955,139.7143705,59.33434711,12.9908254,5.61,280.4770013,33.0970647
813.1351613,595.0286333,85.87383405,31.79349624,66.90842595,333.6094938,91.07962861
767.5733461,723.807206,66.99347585,20.78414559,37.17406478,198.1263017,70.97664061
715.7386543,970.3296997,86.88788454,61.37627492,34.18885956,488.8674682,95.21218624
295.7556174,790.5705384,92.27223915,66.52742777,29.90772817,34.60796507,60.26195822
127.7640851,335.3284897,33.26907327,29.3612549,51.04070688,124.7366611,37.13407415
322.6993217,589.7478455,58.78202334,67.33851365,69.42168676,74.55233192,56.50928981
81.14246292,300.2118305,65.48265843,33.11240274,67.04514697,506.5433766,43.52407587
419.983793,821.9641183,66.25891203,36.70398914,46.78560135,485.7661309,59.16679371
642.4894914,262.1358542,51.74482248,17.4085794,50.32135633,147.9512867,31.96785467
336.241303,999.82,68.33294111,38.10911869,23.72797621,256.9112349,97.62627064
518.3899961,388.1900554,54.08827441,37.58943182,60.75925087,447.789231,82.94521908
714.9444927,720.0242182,99.96,58.90182542,45.80659065,95.43561667,16.26544744
638.2894835,766.9105698,30.61673358,68.73273852,51.42844314,428.899615,21.53184615
684.2206067,705.1281024,54.63423631,83.70537106,15.27727866,291.2300718,95.66857284
733.1347111,1.24,50.96490866,73.99073074,64.8658293,92.3784057,69.10671354
503.6467664,127.3112051,58.59431422,45.01036037,73.66092946,532.2755401,38.38452866
482.1538053,935.3409772,87.02407791,8.88498546,55.17020885,672.1796162,37.70342981
836.3865692,755.0994762,63.02861353,2.889367337,18.63823032,415.9221088,61.99350864
10.32,893.4827208,70.76956493,27.77388304,77.99729465,379.2498606,73.66609504
251.4650946,226.7757464,54.22199524,84.32545617,47.9701745,355.2175793,43.69913925
723.3700395,250.1736375,64.43196454,45.03440787,59.78386163,351.2522181,21.02181763
824.480464,208.8350581,38.16734661,48.84065848,57.23019949,199.3103538,86.68876739
412.5620284,459.5059883,26.07758651,69.24740993,59.44584126,40.73636287,74.26020243
832.5093626,61.77274296,33.21710526,77.07072151,89.77049424,445.5492599,51.3877336
599.7463519,852.8059033,55.47262515,13.99821564,76.40171115,110.8662739,14.49963935
10.32,443.919719,78.94860023,59.05534101,62.38991334,141.6020288,49.16192109
164.1499585,819.7826407,59.06656427,35.49042129,103.49,560.2680964,81.70162033
727.5328924,499.8713247,47.05480799,3.137366752,101.539931,654.3647994,83.94450316
349.3095956,733.5235903,10.05,39.67376603,5.61,379.7445562,83.47387059
814.4116969,777.7188484,28.50209394,62.37594689,5.61,459.6425523,25.99346265
660.0889215,585.7918354,33.46350596,69.65116318,6.915277578,109.0502801,47.85745145
208.2547333,999.82,24.62894687,51.9758005,45.8664693,256.7277179,74.81318335
120.5248601,453.8861292,89.15918609,3.139855588,71.71555763,409.0376359,56.93325128
351.9128662,702.3957344,26.98843042,31.75792774,29.80277077,66.38321941,33.51614259
386.3020802,949.1015045,66.25532105,60.27643415,61.62321796,131.3973492,41.73436524
506.5458979,627.4402402,70.22835271,12.96688209,33.04290175,259.3076661,45.47913373
515.4842367,999.82,99.96,15.24076288,55.45951409,455.1126975,74.84468138
332.7602999,687.7660214,99.96,116.4092171,81.23488726,612.6396935,47.23235171
660.2788419,319.0552216,66.18978734,8.956098643,55.55716275,569.5101626,50.06447116
805.2729521,333.3720164,81.46204738,68.50450586,71.7568741,215.9227847,34.00400507
10.32,528.147673,99.96,8.997977817,33.71235133,613.4001021,73.63986951
766.5534051,584.1777952,34.11035653,8.465495845,28.1380407,148.786676,34.41580925
941.3628277,607.3835389,79.28330782,49.40144895,27.63415576,451.8827516,66.83323357
838.1360394,219.4163764,26.27892966,31.13553019,71.16877745,137.8671159,22.40758216
202.171107,885.6026174,47.0399983,49.53384724,87.72861545,12.81765405,56.25374844
758.1329146,1.24,10.05,49.27863655,83.6466373,414.7912458,72.68309901
347.6481707,578.8138779,51.24170922,43.52884164,42.58122018,460.8078127,63.06978927
610.0632301,598.3872429,70.56661618,30.02781139,58.10207607,353.8767596,26.13016032
68.11915863,484.4781303,65.19923813,38.18222381,81.77804714,907.8143914,40.80951859
830.9947702,176.868064,53.12118988,78.70858909,80.82790117,152.6023552,55.39663103
155.6437568,417.7491179,88.28830783,9.874386248,64.13362395,434.503686,63.72380269
635.2675002,567.3971494,15.14230974,4.44247761,50.0832196,515.3178903,81.577209
249.8214849,492.0121075,54.5392229,54.30100842,5.834139567,528.1385062,86.72281497
669.6776105,646.2475022,59.43303872,18.18411765,23.84532002,27.02130073,36.97248199
322.461152,162.1209214,73.40318954,21.28739906,79.85688583,263.9290046,27.39494627
660.9175894,958.5756512,37.35986686,36.86859877,44.77990847,484.6506936,35.92371212
386.5680798,583.288867,99.96,8.68553851,30.52569485,316.0647818,88.68786665
70.78979982,573.1460021,55.47902407,12.66962838,51.84854973,152.2666308,55.72806832
190.0886507,466.3956071,33.25645016,55.47261045,58.66084324,285.3483533,46.86600499
998.99,169.1911859,55.5003185,19.09532206,101.0267261,688.3840087,37.58644197
213.5662523,577.5153494,28.90605771,1.301420261,79.29056794,282.3366806,68.33255632
274.6453079,808.6915127,56.33265661,19.09602826,64.3138914,50.90595138,79.90530034
300.022263,341.8557055,10.05,24.05028017,43.02413091,21.13213275,71.74558417
321.8783722,589.3269009,64.97588978,48.14854167,47.07342821,283.5907991,51.06332667
10.32,999.82,75.73863687,6.953198587,14.40709556,347.6643695,57.85468105
998.99,418.9608232,11.75150636,5.079000333,18.70958859,375.8857896,16.81051314
50.55959296,219.417278,60.17283403,1.647353176,7.238586662,107.2080084,76.25374183
705.4152111,938.3830157,47.39340053,13.00962552,75.00491282,196.9646461,83.50823614
10.32,453.4247636,51.69709446,21.09062162,69.46733003,368.0799276,87.65242389
572.5695777,883.07275,67.01676893,62.21003689,52.58416639,646.7657171,82.78538822
525.3059591,625.3594706,91.84245373,68.86158562,81.01420417,137.0175379,69.54500084
705.4884557,320.9254356,43.34541655,5.71012728,35.74274538,379.8709012,28.96508612
379.0218053,535.4743198,95.26667429,18.91455055,48.48168961,484.3127961,69.13815029
808.0311828,356.6793113,51.37721245,43.71924394,34.84213339,541.2735239,32.13477783
395.0121416,486.3400449,66.4492813,33.73257112,57.27701551,68.80017447,46.25301128
740.7350481,375.1244537,44.76942914,24.06140325,29.1804847,315.5854804,45.51125139
163.4135633,836.0099769,85.63079362,17.98748617,40.21330552,49.91157036,47.96855245
342.7253237,469.8388233,98.35956164,19.11875545,74.99288413,529.8804827,56.64080592
10.32,390.8334404,43.87079743,22.19640961,103.2015645,397.1274458,64.37132881
312.3677351,613.2105617,37.94861115,62.68757908,42.9197147,332.1313279,96.55056822
442.4312442,227.0370119,60.04518104,49.47337762,58.15507401,85.96302268,26.60865425
422.1189105,624.3388726,59.91056853,62.09641456,52.86642125,222.6513937,88.1925388
744.6843688,649.9983426,54.04178668,63.31310957,42.51693603,233.3308987,14.65364318
863.6177091,752.9591015,48.60934763,80.1378329,35.54118749,231.373596,71.50860562
234.8148359,260.8106934,27.98371238,28.12092952,68.87750512,128.609236,46.44384278
11.33404785,484.5206404,51.36485587,53.99050556,88.22895822,192.6973212,35.85311859
689.1354944,324.7621034,38.098596,10.40607862,23.34205192,588.4684231,61.10853043
888.4085355,648.8052732,28.71469102,26.52831595,24.60321427,416.0972479,32.34102683
660.2947527,491.4622403,65.69609386,10.16341306,80.8554666,168.4827288,39.8247503
291.6573772,899.5382768,34.3882183,64.82246832,21.6797509,167.027644,91.3110386
726.7257975,437.5287809,76.9860193,27.75899769,68.62630637,304.2500921,18.421922
309.9920464,280.5927059,15.42164411,47.95760927,103.49,120.6996925,94.7716324
571.0632408,351.0894645,36.8676839,10.5581686,74.06499335,448.0073611,61.0257468
497.2136427,854.6481327,40.93017086,18.17831332,12.59750834,643.9608167,72.1863938
894.1392045,999.82,89.68092828,6.529873915,66.45766555,145.8318871,89.65042955
289.0545857,132.1694093,64.59636741,28.53606292,85.55164337,301.3563424,45.32615852
139.3876788,861.825425,33.22304249,21.86666812,80.70651331,238.9670077,38.56542847
455.2110838,222.2481692,41.96669724,63.60731038,35.41584722,537.5057913,33.5081361
433.665755,1.24,49.28902513,27.06384465,21.35259851,420.389625,57.74885335
754.0281471,703.7887842,33.15812129,18.66701916,51.18956457,291.1253692,39.52484764
792.1246586,400.1741301,33.26484057,29.532648,72.46818664,217.3564069,95.58835534
421.7349112,371.4968145,59.97117742,1.055568183,68.99852193,272.1434979,51.68427249
768.4881073,597.0854724,10.05,44.72674198,28.62900653,400.6560278,89.69502137
145.6747291,326.9149162,99.96,47.72572529,57.60085806,219.5161044,89.40193409
647.4292958,589.4802625,57.15916484,79.54158555,51.21578257,360.6537516,44.22574645
887.914895,517.7045154,79.14406443,66.77257993,39.57338945,634.8436537,92.34642917
474.0257193,340.3400424,49.39055033,31.18208972,82.65679246,560.4330555,34.69109718
10.32,840.336784,68.41809138,24.17269146,69.00937375,619.062647,40.91495882
838.0334513,113.800339,32.4161825,73.00649523,52.82900129,165.2422604,87.93600588
10.32,506.5752443,22.65543144,50.94708959,56.23684579,64.03752585,60.7873955
375.6178855,336.1606345,63.05246425,64.58104402,58.90744291,388.9589049,34.18278915
192.0403633,665.6277176,52.91783667,41.29972609,53.01788913,356.2445982,48.01948626
945.257911,999.82,55.77679217,44.49411555,40.70682375,473.7870624,19.00329229
514.1379401,352.4408476,75.27710617,39.2562283,61.60237982,122.3334744,12.7730487
327.0017018,953.6168277,74.57227513,7.352495275,60.47323067,288.3624851,70.71080287
727.751131,373.423441,27.16794529,3.390891187,16.84526164,123.2569202,41.01044629
998.99,189.7713909,67.74926407,78.28147295,40.72862679,9.686753631,52.95539552
969.9077393,760.5891505,68.69454384,28.73008836,100.3328632,70.27408763,23.97091755
430.0136829,414.0255296,64.17589104,46.55835579,49.32327056,210.2378535,27.18332518
655.5569914,671.5294902,52.25468086,38.09747118,5.61,137.500533,22.65905065
744.6316209,1.24,68.1488948,59.13688732,40.33013614,224.0741481,12.33424657
51.58497687,340.4157644,31.54650771,31.08724449,18.94771164,298.0678932,74.37623195
322.270097,528.0939757,10.05,21.9415257,87.14084429,397.9101965,97.84538919
599.2793651,347.7231537,50.57142044,46.35262064,52.53709342,221.2990562,95.33591624
120.9397072,621.6896727,78.2934026,2.419280027,20.9375005,111.4821822,30.84536209
10.32,1.24,62.06741474,35.46250548,79.49851251,730.1841643,21.50497864
742.4704828,653.4274133,30.48793678,36.66750335,89.69664814,36.01042382,86.93598348
544.2434485,245.9996603,48.60328544,9.990183659,75.98986216,396.9057351,78.91252829
421.6874637,580.3206354,53.35734007,19.6011207,25.47589215,269.979122,65.73141153
10.32,494.729515,69.95047873,18.70378487,20.39066767,352.4048295,40.43016034
221.4044954,660.7524257,73.68438976,19.52316898,66.28641049,221.9647071,66.48908077
793.8372628,481.9093826,23.56653995,56.79196114,80.36636288,418.1160951,64.30394763
260.8667298,467.9835178,31.81636115,55.56886138,59.32680755,246.5977003,16.33813764
173.0917017,344.7803799,48.72224032,46.92222186,52.40373214,318.9472777,53.80560053
558.3579656,7.097728578,45.25843978,61.52552442,82.38035226,350.7597606,36.60970389
10.32,999.82,62.53600796,5.159159521,72.06685931,61.29376425,53.64972937
564.862996,699.7286338,42.42572226,127.0173802,52.04836574,173.2553252,86.51800395
559.6655772,462.2678909,89.80593785,26.73183424,60.68668898,263.6229711,42.19740777
611.3303535,806.2242897,51.18094934,9.727591661,59.24714995,162.7755335,30.21829714
842.9408225,594.1862612,87.80895766,55.09927267,46.21507084,158.0447314,81.46336306
10.32,489.4216482,60.67803834,32.06412651,71.90362658,358.5593006,29.54553262
594.4792587,174.3291361,10.05,75.18285827,6.234970854,281.9645523,67.69378488
309.1156175,999.82,22.05448846,33.74878999,47.16340725,246.5866805,85.08098682
998.99,276.173807,98.79117135,18.68853528,42.14747275,665.2077384,79.83744674
308.7504891,152.3218674,65.534725,25.71621378,54.88022597,328.8093772,35.97533167
652.6323097,714.1438486,79.34552268,22.31349629,100.4631299,442.8331721,42.95885402
464.2152867,303.589583,60.67563472,40.46325007,54.28874104,833.5980506,47.81303217
230.5779585,830.3433651,99.03298605,39.08160493,46.6783303,442.590875,64.426459
451.2113583,999.82,66.04380205,43.1303463,74.36565789,615.9003964,50.01531578
541.0001769,598.7096539,69.24833697,26.20538104,38.91643458,430.0332036,85.47792805
87.5617032,173.7989862,72.49257965,34.50146939,49.97288389,461.3460895,75.82147264
656.3584826,441.2978241,36.18717598,63.30552831,33.97016294,569.5527133,99.09637559
174.4600301,464.5168779,37.99329717,34.94179846,32.50240396,214.3861549,26.73789177
10.32,620.2893472,52.03363596,36.98181317,69.3868585,383.8063887,40.64019284
669.3382199,567.9344026,47.28037668,36.32524392,13.64576768,516.4855263,62.76531843
590.9223529,320.1465172,43.44765645,26.93591936,77.09442656,463.8833835,21.54403352
461.0973487,48.56811489,68.97538527,57.67067495,84.80961176,61.84262971,88.05664903
763.2197698,353.6719635,53.91021509,62.12492954,60.63300578,739.8911862,52.50306585
688.7940352,435.1762607,48.10450888,77.06118679,50.847527,457.8050528,58.84026708
391.0951225,197.0471619,39.86773848,53.95370353,39.11041122,1.21397777,70.37840834
606.5102005,173.5957186,88.24768514,52.84262612,61.59352157,363.4125572,44.61737117
861.1067399,182.9039508,91.24938146,49.55762999,5.61,150.5888851,25.53131704
561.9870288,680.9096897,93.15549891,72.23688009,56.71981861,271.893452,57.1319343
472.8812648,1.24,60.62118823,62.63737893,60.35223195,22.73418899,64.44752044
409.1772268,416.0192939,54.03801902,47.75968991,55.27824506,463.3822765,58.61217714
687.9722503,700.4837605,46.91433609,49.23706772,81.74366023,563.5859438,67.26783199
663.3710201,589.9123668,53.59766313,41.60712124,45.48675617,523.7802375,43.40856711
516.9146781,223.0744437,58.95521664,23.47057174,74.27311798,192.1448134,97.42623109
601.4012659,328.3278266,37.44905348,20.62663519,37.09194044,30.00995687,41.22564423
550.9508022,547.6020413,67.60653321,65.77571697,43.67022501,187.0411979,84.03237874
605.1674369,436.3868686,63.20385387,29.35822764,74.56647954,228.5560533,43.60901726
10.32,474.4160397,48.96875475,53.37944719,38.44303154,252.8707705,33.12249184
998.99,532.831311,99.96,94.33286489,73.58985351,525.1000789,60.08763574
719.0663246,812.385816,68.4617879,65.74011095,24.20229204,400.6014893,81.67830171
119.1039057,403.4435577,50.88687826,34.24438728,40.6127701,231.1872801,55.79073261
513.8930089,351.4723742,10.05,34.94688597,68.22399746,285.4616467,51.31524256
