0,1,2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.83,17.92,10.59
22.43,44.3,25.95
40.46,86.45,50.59
57.73,120.17,76.28
79.01,168.32,111.95
96.35,203.02,143.02
109.81,204.63,162.88
132.61,249.7,209.32
149.77,268.38,241.92
164.42,282.53,268.38
195.02,270.56,305.72
210.77,298.66,342.3
190.84,415.1,389.22
196.9,444.04,423.0
202.96,462.18,449.62
211.62,494.08,494.6
236.04,458.78,506.57
258.85,470.39,558.44
242.0,506.16,567.71
256.79,497.2,586.2
263.25,502.94,606.33
269.89,533.99,656.59
264.62,554.12,673.42
264.16,565.9,689.43
253.67,597.19,714.79
257.71,611.53,743.94
269.62,604.09,759.24
273.54,603.73,767.72
276.6,604.54,777.62
278.3,604.47,781.32
289.15,596.44,791.37
296.3,595.43,805.22
298.33,592.53,805.31
305.69,583.97,806.61
304.72,586.12,808.04
303.53,586.24,806.77
294.39,596.42,804.03
292.08,598.97,803.26
271.38,620.28,792.97
257.21,635.61,787.55
272.46,609.02,776.76
243.74,641.88,768.26
243.7,635.25,756.91
245.83,623.68,742.33
260.19,580.34,710.68
244.55,592.41,691.04
248.39,577.34,676.38
259.66,545.33,654.05
241.98,540.28,611.96
246.64,520.98,595.8
233.76,521.53,569.51
224.95,527.53,558.44
186.41,565.82,521.69
186.76,546.4,499.16
176.12,527.07,457.23
174.43,500.99,432.05
176.48,442.69,388.6
161.0,445.75,358.4
147.32,423.38,319.05
138.87,394.57,285.14
133.38,357.48,255.4
121.61,320.67,219.53
102.17,293.58,179.28
91.24,250.24,148.6
76.3,184.38,111.39
59.43,165.11,84.68
44.78,114.63,58.23
26.57,68.84,32.27
11.53,24.39,12.55
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
9.67,21.0,10.51
24.61,58.22,29.14
41.52,112.28,54.86
57.38,176.39,84.24
74.72,193.95,111.9
93.18,227.59,144.97
105.46,257.25,172.41
125.78,300.73,217.39
135.54,341.52,252.25
146.39,361.23,279.02
175.93,336.5,312.75
187.86,367.59,349.56
169.45,477.1,395.97
177.89,490.04,424.12
187.99,499.0,452.07
193.64,536.79,499.79
194.39,557.67,524.01
228.79,529.1,561.72
221.12,572.28,590.77
217.87,600.76,619.52
225.3,601.81,637.44
259.63,564.42,667.08
257.47,576.99,680.86
251.08,599.63,699.2
247.95,621.02,722.89
251.73,635.47,754.44
259.22,630.76,766.66
267.18,622.47,774.87
266.82,628.79,784.32
273.18,624.48,791.37
265.05,636.41,794.07
274.53,638.45,817.0
288.88,617.52,815.0
287.97,618.43,815.36
288.21,616.95,815.38
287.92,616.8,814.54
291.31,612.7,814.71
282.59,624.82,814.93
268.03,630.1,791.57
263.16,636.01,790.63
262.0,631.96,781.33
276.28,606.17,770.91
273.1,601.53,758.96
267.17,601.07,743.44
285.84,546.28,704.69
283.4,534.57,684.8
262.59,558.97,672.75
259.74,549.67,656.5
251.27,532.93,615.75
237.45,549.39,605.42
227.92,546.56,581.6
223.8,541.94,567.74
206.86,532.7,521.76
216.59,487.07,496.54
190.13,499.58,455.93
186.83,478.09,429.87
201.78,386.87,387.19
189.1,360.54,347.32
176.19,315.27,303.03
153.42,332.49,275.67
145.29,308.11,251.46
130.98,263.75,210.97
110.32,216.85,166.25
95.01,207.68,142.23
75.79,160.19,106.47
58.18,133.09,78.32
42.6,113.7,55.71
23.51,58.83,28.0
9.88,22.59,10.71
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
8.66,16.41,9.33
23.21,54.64,27.37
40.94,92.18,51.61
58.5,118.41,76.43
77.28,181.1,111.92
96.09,189.26,139.03
110.17,236.25,171.35
128.98,260.76,206.91
150.58,265.55,240.8
155.87,322.86,274.64
184.28,317.91,312.8
199.47,333.13,346.24
205.7,391.94,391.16
213.52,418.74,424.06
210.41,473.11,462.08
242.14,444.44,494.82
244.93,468.85,521.13
231.97,542.97,573.76
226.3,573.89,597.2
238.03,571.34,620.14
241.02,579.26,638.16
263.34,574.32,677.94
262.55,586.66,693.06
241.97,633.06,715.56
241.39,649.45,737.37
259.76,629.41,752.64
263.55,635.52,771.81
269.03,635.22,784.14
275.65,630.17,792.31
283.84,622.04,798.06
284.15,622.97,800.6
284.37,627.03,807.49
278.61,645.29,828.61
284.88,637.14,829.07
285.85,634.71,828.23
284.0,636.44,826.98
280.62,640.62,826.65
287.83,619.83,805.17
295.07,600.3,791.98
294.5,600.12,789.79
296.43,593.29,782.29
301.4,575.88,767.7
274.18,617.33,768.27
272.06,608.05,748.45
243.86,644.26,736.12
237.0,643.22,718.66
243.81,618.99,698.15
253.2,590.12,677.89
228.0,608.21,645.15
228.54,588.83,622.0
216.88,588.62,596.56
222.66,539.34,552.24
235.46,487.61,522.92
226.98,474.93,496.52
204.86,485.25,462.29
204.28,431.28,418.21
188.45,434.63,393.77
181.31,392.07,353.12
166.75,376.78,318.07
156.45,333.54,278.1
149.41,296.51,250.25
124.28,284.19,208.52
108.49,242.52,170.91
93.61,204.22,139.04
75.82,166.25,106.86
58.45,135.47,78.78
39.88,82.9,48.96
21.83,49.48,25.34
8.95,18.19,9.56
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
7.22,11.7,7.63
22.34,47.21,25.92
40.06,81.43,49.26
56.55,113.53,73.36
77.83,166.68,109.3
95.88,184.7,137.43
112.96,225.26,171.41
130.51,255.19,205.49
153.33,273.14,245.85
171.78,273.88,272.12
178.81,338.53,315.1
197.61,347.78,350.04
210.06,378.59,389.16
221.18,393.8,417.72
230.53,413.18,448.3
236.72,455.64,494.8
231.4,494.14,520.67
239.36,503.35,545.76
257.89,511.67,589.09
259.69,524.78,608.81
260.74,537.5,625.85
296.22,511.54,665.17
302.3,510.99,676.17
304.45,516.57,688.32
274.95,580.22,717.61
254.52,633.64,752.81
262.69,626.16,762.74
263.7,629.56,773.53
270.95,619.86,778.81
266.67,632.5,789.81
267.34,632.9,793.21
266.47,634.96,795.51
271.8,632.14,801.31
272.34,641.81,819.15
272.85,641.76,819.91
270.85,643.17,818.5
275.04,627.19,800.25
270.76,628.66,793.26
270.71,627.87,791.61
270.74,626.75,788.56
268.33,618.65,772.67
268.78,614.17,765.2
269.68,606.53,752.86
268.76,600.79,743.12
267.38,577.32,705.25
276.91,545.54,679.62
271.7,544.79,666.95
270.23,541.15,660.12
259.85,522.17,614.63
257.52,509.32,595.08
246.6,512.9,577.68
258.23,434.22,518.34
250.94,433.4,504.13
239.24,438.41,488.38
217.81,414.43,433.09
212.79,392.23,408.42
210.7,355.97,379.23
189.9,352.19,342.7
174.25,346.87,313.7
157.63,305.3,268.08
145.0,296.63,245.36
126.82,247.38,199.37
110.69,189.57,158.81
93.97,157.83,128.76
72.98,144.98,99.63
54.94,107.17,70.55
33.47,61.14,39.97
17.89,34.0,20.2
5.47,7.72,5.72
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.39,9.02,6.73
17.65,30.43,19.86
37.28,73.1,45.48
54.1,88.16,66.96
72.87,154.36,101.87
93.85,181.73,134.54
108.01,222.01,165.07
128.0,238.58,198.42
153.46,255.58,240.32
163.85,281.85,266.3
184.88,300.67,305.77
212.88,285.21,338.1
219.54,331.87,376.78
234.88,337.01,402.79
245.35,353.2,430.13
248.28,420.01,487.71
255.94,422.72,502.71
256.18,440.98,520.18
268.86,473.62,575.34
274.27,481.88,593.77
278.2,497.89,616.47
291.68,519.38,669.05
293.25,521.75,674.97
295.28,525.67,683.77
276.24,561.34,698.16
275.34,583.61,729.26
268.58,607.25,751.91
264.02,621.38,765.78
262.22,628.27,773.4
266.43,627.99,782.35
277.57,617.55,789.86
274.85,617.83,788.14
278.73,612.31,787.29
283.67,607.39,791.37
285.52,605.31,792.05
282.68,608.95,791.9
277.64,613.24,787.3
277.29,609.61,783.87
273.21,614.91,782.82
269.0,614.23,772.96
259.09,623.75,766.87
258.64,623.76,761.6
256.39,621.07,751.16
273.52,577.82,717.8
277.99,555.17,693.01
277.59,548.38,681.14
274.36,545.88,672.76
273.14,539.24,662.2
260.1,518.65,609.81
259.67,498.87,586.09
251.85,507.97,579.86
259.29,426.6,513.21
258.55,410.77,497.17
252.05,406.64,482.29
227.7,396.18,433.83
225.33,354.91,400.72
212.55,352.67,378.33
192.34,349.31,343.74
174.94,339.44,310.35
154.59,313.45,266.99
138.85,280.68,228.88
127.07,240.08,196.87
109.31,212.8,163.01
92.86,182.42,133.15
72.02,144.05,97.93
52.94,109.58,68.48
31.44,56.65,37.26
18.1,39.64,20.66
5.87,9.66,6.04
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.78,9.13,6.08
16.35,27.9,18.27
36.53,76.59,45.03
55.03,129.78,74.33
73.63,153.76,102.19
92.45,173.88,131.22
107.5,189.31,155.89
124.12,255.21,198.62
141.17,308.55,245.73
155.71,311.87,269.18
184.47,290.33,300.64
190.39,342.8,339.54
191.73,393.55,376.39
202.91,407.83,406.26
215.31,413.77,431.6
229.3,446.12,482.48
233.82,451.67,495.8
233.73,470.28,514.21
236.77,514.47,565.35
247.41,508.95,580.9
249.04,526.62,605.45
254.63,560.0,656.86
254.55,566.6,666.38
259.48,568.77,680.6
261.65,572.96,693.69
278.03,558.93,709.53
273.07,584.26,736.28
276.02,586.85,747.61
273.91,597.27,760.83
275.5,601.14,769.47
282.81,593.0,773.84
279.83,598.91,776.75
298.45,569.96,772.56
298.28,570.03,772.72
299.2,568.62,772.51
299.82,567.52,772.08
300.1,565.65,770.38
299.82,564.66,767.91
300.48,561.8,765.22
291.92,566.48,754.82
288.95,565.83,747.4
289.91,557.14,735.49
291.73,546.16,723.02
276.54,555.33,702.5
276.32,543.23,685.07
267.09,549.85,674.18
264.72,535.22,652.59
282.48,472.18,607.72
274.06,474.52,594.88
252.93,479.23,562.25
250.03,473.27,550.77
224.13,483.4,511.86
227.56,458.07,493.66
212.28,440.25,450.59
213.17,404.83,423.48
213.01,354.43,386.18
200.18,331.41,350.59
169.23,391.65,337.79
145.27,424.24,314.79
144.54,336.45,265.11
129.64,298.22,223.53
118.89,279.65,199.79
101.75,256.08,166.89
83.93,224.79,131.78
70.05,143.04,95.43
50.37,118.88,66.83
31.89,66.97,38.5
19.4,47.1,22.5
5.78,10.85,6.04
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
6.31,13.63,6.73
19.21,46.28,22.34
34.92,75.34,42.96
52.09,189.94,79.68
70.28,173.89,102.26
88.39,234.53,140.61
96.77,290.9,170.97
116.36,304.86,205.65
124.67,349.19,238.7
137.66,376.8,274.12
155.87,386.92,310.83
168.25,405.13,343.77
167.87,454.05,381.01
184.12,458.29,413.34
180.19,497.17,440.2
190.27,527.13,488.58
204.49,509.61,500.7
198.43,541.31,522.01
233.33,516.62,562.94
245.2,505.34,573.82
252.09,515.74,600.37
267.42,522.33,640.74
262.48,540.38,653.65
244.85,584.76,676.33
235.88,612.29,696.58
243.63,612.55,715.34
231.51,648.99,746.15
228.61,659.43,757.08
221.29,676.42,770.32
226.54,671.65,775.4
229.7,669.04,781.56
233.06,669.74,788.67
233.71,670.36,792.39
236.22,666.57,792.18
232.67,671.18,792.94
231.73,672.74,792.96
231.87,670.25,789.69
231.03,670.28,786.66
231.05,665.56,778.47
229.57,663.28,770.44
228.44,660.37,762.44
229.89,654.51,753.04
234.64,641.02,740.85
248.96,598.65,706.87
242.19,592.98,685.09
246.33,575.31,668.22
250.2,559.14,653.21
242.16,543.83,615.3
239.99,535.56,598.81
227.53,539.26,576.52
219.9,543.11,564.39
188.78,561.48,521.59
192.02,536.51,500.78
177.33,528.7,463.15
174.64,507.45,437.33
181.21,440.65,395.58
166.92,418.37,351.44
150.84,438.83,334.93
138.65,444.65,315.25
138.42,360.63,267.22
127.5,307.14,223.86
116.16,287.71,199.31
97.5,282.43,168.58
80.73,224.24,127.2
66.8,164.1,95.67
49.63,120.67,66.16
31.14,74.73,38.49
16.15,34.73,18.39
4.82,8.55,5.05
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
5.78,11.23,6.11
17.96,43.97,20.85
34.27,82.65,43.15
52.65,176.67,78.13
67.67,177.18,100.12
86.57,232.01,137.82
95.29,303.32,172.46
110.75,319.47,203.82
118.24,364.2,235.02
123.61,416.5,271.64
133.39,451.46,313.75
142.23,475.38,346.55
150.95,494.91,379.71
146.81,541.46,411.28
161.99,541.91,444.68
155.42,597.56,488.84
157.02,618.09,517.2
159.97,623.87,533.69
171.92,627.06,569.38
182.09,620.62,585.09
175.37,656.14,619.61
176.29,663.28,634.06
179.0,683.86,673.34
179.38,693.56,689.63
181.16,694.7,701.81
188.08,698.05,726.95
198.72,692.26,745.92
200.68,694.04,754.57
200.06,701.69,767.89
198.17,709.08,778.37
203.45,700.06,778.9
203.72,703.37,786.48
202.67,707.09,790.77
206.44,702.88,790.83
206.25,703.3,791.59
208.95,698.44,789.8
208.78,696.96,786.71
349.63,468.2,736.2
204.5,697.45,776.13
201.9,698.42,771.14
214.75,668.44,751.42
218.34,656.71,739.25
212.49,656.81,723.78
199.64,669.32,712.29
197.07,655.7,686.42
201.59,641.26,670.52
196.08,642.43,657.53
194.37,618.07,618.49
185.69,622.4,604.45
187.12,601.21,576.9
183.37,596.54,559.62
181.68,565.53,516.51
167.64,577.13,497.44
181.53,491.9,443.75
184.06,456.3,417.81
172.62,449.19,388.2
155.88,452.15,356.46
143.3,429.67,318.43
135.55,429.45,303.52
128.81,371.83,258.54
110.64,373.08,227.11
108.33,312.18,197.63
92.16,285.25,161.89
77.06,232.51,123.87
63.48,197.89,97.15
50.79,136.14,69.2
32.95,92.18,41.67
16.31,41.18,18.56
5.28,9.44,5.42
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
